# Wed Nov 22 11:47:06 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
source,timec,news,ag1,ag2,time,type
1,1,ef659eb040a04944,30,35,4,p
2,1,4c371c9a075a15b8,147,175,4,p
2,1,4c371c9a075a15b8,162,156,4,p
2,1,4c371c9a075a15b8,108,118,4,p
0,1,ef70e76ac1f60a40,177,71,4,p
1,1,ef659eb040a04944,1,154,4,p
1,1,ef659eb040a04944,1,192,4,p
0,1,ef70e76ac1f60a40,0,11,4,p
2,1,4c371c9a075a15b8,195,120,4,p
2,1,4c371c9a075a15b8,55,34,4,p
0,1,ef70e76ac1f60a40,177,173,4,p
2,1,4c371c9a075a15b8,2,178,4,p
1,1,ef659eb040a04944,97,148,4,p
1,1,ef659eb040a04944,154,43,4,p
2,1,4c371c9a075a15b8,60,20,4,p
2,1,4c371c9a075a15b8,162,25,4,p
1,1,ef659eb040a04944,121,12,4,p
2,1,4c371c9a075a15b8,69,14,4,p
1,1,ef659eb040a04944,148,186,4,p
2,1,4c371c9a075a15b8,195,124,4,p
1,1,ef659eb040a04944,1,55,4,p
0,1,ef70e76ac1f60a40,146,99,4,p
1,1,ef659eb040a04944,1,52,4,p
1,1,ef659eb040a04944,72,38,4,p
0,1,ef70e76ac1f60a40,71,200,4,p
1,1,ef659eb040a04944,186,191,4,p
2,1,4c371c9a075a15b8,14,57,4,p
0,1,ef70e76ac1f60a40,64,177,4,p
1,1,ef659eb040a04944,192,44,4,p
1,1,ef659eb040a04944,13,150,4,p
0,1,ef70e76ac1f60a40,173,193,4,a
1,1,ef659eb040a04944,186,116,4,a
0,1,ef70e76ac1f60a40,146,182,4,a
1,1,ef659eb040a04944,44,137,4,a
1,1,ef659eb040a04944,38,111,4,a
0,1,ef70e76ac1f60a40,37,191,4,a
2,1,4c371c9a075a15b8,57,170,4,a
0,1,ef70e76ac1f60a40,140,31,4,a
1,1,ef659eb040a04944,148,97,4,a
0,1,ef70e76ac1f60a40,182,146,4,a
1,1,ef659eb040a04944,24,72,4,a
1,1,ef659eb040a04944,12,101,4,a
1,1,ef659eb040a04944,192,108,4,a
0,1,ef70e76ac1f60a40,99,146,4,a
2,1,4c371c9a075a15b8,112,76,4,a
2,1,4c371c9a075a15b8,156,162,4,a
1,1,ef659eb040a04944,154,28,4,a
2,1,4c371c9a075a15b8,69,14,4,a
2,1,4c371c9a075a15b8,124,47,4,a
1,1,ef659eb040a04944,43,102,4,a
2,1,4c371c9a075a15b8,120,10,4,a
2,1,4c371c9a075a15b8,75,15,4,a
0,1,ef70e76ac1f60a40,71,83,4,a
1,1,ef659eb040a04944,55,61,4,a
2,1,4c371c9a075a15b8,201,164,4,a
2,1,4c371c9a075a15b8,16,21,4,a
0,1,ef70e76ac1f60a40,109,135,4,a
1,1,ef659eb040a04944,150,31,4,a
1,1,ef659eb040a04944,52,143,4,a
0,1,ef70e76ac1f60a40,115,109,4,a
2,1,4c371c9a075a15b8,60,195,4,a
1,1,ef659eb040a04944,137,49,4,a
0,1,ef70e76ac1f60a40,191,37,4,a
2,1,4c371c9a075a15b8,20,42,4,a
2,1,4c371c9a075a15b8,155,92,4,a
0,1,ef70e76ac1f60a40,107,90,4,a
0,1,ef70e76ac1f60a40,177,64,4,a
2,1,4c371c9a075a15b8,104,183,4,a
1,1,ef659eb040a04944,121,159,4,a
2,1,4c371c9a075a15b8,195,60,4,a
2,1,4c371c9a075a15b8,118,110,4,a
2,1,4c371c9a075a15b8,178,26,4,a
2,1,4c371c9a075a15b8,25,12,4,a
0,1,ef70e76ac1f60a40,200,159,4,a
0,1,ef70e76ac1f60a40,0,153,5,p
0,1,ef70e76ac1f60a40,0,9,5,p
1,1,ef659eb040a04944,31,29,5,p
0,1,ef70e76ac1f60a40,71,200,5,p
2,1,4c371c9a075a15b8,92,155,5,p
1,1,ef659eb040a04944,44,137,5,p
1,1,ef659eb040a04944,24,49,5,p
0,1,ef70e76ac1f60a40,159,141,5,p
2,1,4c371c9a075a15b8,104,138,5,p
1,1,ef659eb040a04944,102,43,5,p
1,1,ef659eb040a04944,186,191,5,p
1,1,ef659eb040a04944,143,96,5,p
1,1,ef659eb040a04944,49,86,5,p
1,1,ef659eb040a04944,1,88,5,p
1,1,ef659eb040a04944,143,52,5,p
1,1,ef659eb040a04944,97,148,5,p
2,1,4c371c9a075a15b8,21,16,5,p
1,1,ef659eb040a04944,28,140,5,p
0,1,ef70e76ac1f60a40,146,99,5,p
1,1,ef659eb040a04944,30,15,5,p
1,1,ef659eb040a04944,140,107,5,p
1,1,ef659eb040a04944,107,90,5,p
2,1,4c371c9a075a15b8,10,120,5,p
1,1,ef659eb040a04944,1,95,5,p
2,1,4c371c9a075a15b8,26,178,5,p
1,1,ef659eb040a04944,101,12,5,p
2,1,4c371c9a075a15b8,138,103,5,p
1,1,ef659eb040a04944,101,183,5,p
1,1,ef659eb040a04944,116,186,5,p
2,1,4c371c9a075a15b8,162,25,5,p
1,1,ef659eb040a04944,192,169,5,p
1,1,ef659eb040a04944,97,132,5,p
2,1,4c371c9a075a15b8,2,165,5,p
1,1,ef659eb040a04944,86,3,5,p
1,1,ef659eb040a04944,96,41,5,p
2,1,4c371c9a075a15b8,10,46,5,p
1,1,ef659eb040a04944,49,24,5,p
0,1,ef70e76ac1f60a40,115,109,5,p
1,1,ef659eb040a04944,148,185,5,p
0,1,ef70e76ac1f60a40,99,146,5,p
0,1,ef70e76ac1f60a40,106,31,5,p
0,1,ef70e76ac1f60a40,0,198,5,p
0,1,ef70e76ac1f60a40,159,23,5,p
2,1,4c371c9a075a15b8,162,156,5,p
1,1,ef659eb040a04944,3,116,5,p
0,1,ef70e76ac1f60a40,0,39,5,p
2,1,4c371c9a075a15b8,47,124,5,p
1,1,ef659eb040a04944,111,201,5,p
2,1,4c371c9a075a15b8,20,60,5,p
1,1,ef659eb040a04944,28,154,5,p
1,1,ef659eb040a04944,52,63,5,p
0,1,ef70e76ac1f60a40,0,11,5,p
1,1,ef659eb040a04944,86,8,5,p
1,1,ef659eb040a04944,12,121,5,p
1,1,ef659eb040a04944,3,19,5,p
2,1,4c371c9a075a15b8,14,57,5,p
1,1,ef659eb040a04944,1,5,5,p
2,1,4c371c9a075a15b8,195,67,5,p
1,1,ef659eb040a04944,108,135,5,p
0,1,ef70e76ac1f60a40,0,176,5,p
1,1,ef659eb040a04944,1,115,5,p
1,1,ef659eb040a04944,102,188,5,p
1,1,ef659eb040a04944,3,182,5,p
2,1,4c371c9a075a15b8,20,104,5,p
1,1,ef659eb040a04944,150,181,5,p
1,1,ef659eb040a04944,28,55,5,p
0,1,ef70e76ac1f60a40,0,145,5,p
1,1,ef659eb040a04944,1,84,5,p
1,1,ef659eb040a04944,135,158,5,p
2,1,4c371c9a075a15b8,21,37,5,p
1,1,ef659eb040a04944,13,50,5,p
2,1,4c371c9a075a15b8,16,194,5,p
1,1,ef659eb040a04944,132,71,5,p
2,1,4c371c9a075a15b8,26,177,5,p
0,1,ef70e76ac1f60a40,0,174,5,p
1,1,ef659eb040a04944,72,38,5,p
1,1,ef659eb040a04944,13,150,5,p
1,1,ef659eb040a04944,38,119,5,p
1,1,ef659eb040a04944,55,28,5,p
2,1,4c371c9a075a15b8,14,69,5,p
0,1,ef70e76ac1f60a40,141,68,5,p
2,1,4c371c9a075a15b8,10,6,5,p
0,1,ef70e76ac1f60a40,0,184,5,p
1,1,ef659eb040a04944,137,20,5,p
2,1,4c371c9a075a15b8,16,26,5,p
0,1,ef70e76ac1f60a40,193,173,5,p
1,1,ef659eb040a04944,44,192,5,p
0,1,ef70e76ac1f60a40,64,59,5,p
1,1,ef659eb040a04944,137,44,5,p
1,1,ef659eb040a04944,41,195,5,p
1,1,ef659eb040a04944,1,127,5,p
2,1,4c371c9a075a15b8,110,118,5,p
1,1,ef659eb040a04944,5,170,5,p
2,1,4c371c9a075a15b8,76,112,5,p
1,1,ef659eb040a04944,3,160,5,p
1,1,ef659eb040a04944,15,75,5,p
1,1,ef659eb040a04944,38,111,5,p
1,1,ef659eb040a04944,38,117,5,p
1,1,ef659eb040a04944,132,107,5,a
1,1,ef659eb040a04944,182,146,5,a
2,1,4c371c9a075a15b8,69,14,5,a
2,1,4c371c9a075a15b8,112,76,5,a
1,1,ef659eb040a04944,90,107,5,a
1,1,ef659eb040a04944,5,141,5,a
0,1,ef70e76ac1f60a40,99,146,5,a
0,1,ef70e76ac1f60a40,126,40,5,a
2,1,4c371c9a075a15b8,104,183,5,a
1,1,ef659eb040a04944,30,35,5,a
1,1,ef659eb040a04944,8,179,5,a
1,1,ef659eb040a04944,116,186,5,a
1,1,ef659eb040a04944,186,116,5,a
1,1,ef659eb040a04944,115,109,5,a
1,1,ef659eb040a04944,137,49,5,a
1,1,ef659eb040a04944,185,188,5,a
1,1,ef659eb040a04944,72,24,5,a
1,1,ef659eb040a04944,52,143,5,a
1,1,ef659eb040a04944,179,8,5,a
2,1,4c371c9a075a15b8,26,178,5,a
0,1,ef70e76ac1f60a40,146,182,5,a
1,1,ef659eb040a04944,191,37,5,a
1,1,ef659eb040a04944,195,60,5,a
1,1,ef659eb040a04944,3,19,5,a
1,1,ef659eb040a04944,119,114,5,a
0,1,ef70e76ac1f60a40,193,173,5,a
2,1,4c371c9a075a15b8,151,14,5,a
2,1,4c371c9a075a15b8,138,103,5,a
1,1,ef659eb040a04944,127,85,5,a
1,1,ef659eb040a04944,41,184,5,a
1,1,ef659eb040a04944,107,90,5,a
1,1,ef659eb040a04944,43,102,5,a
2,1,4c371c9a075a15b8,103,176,5,a
0,1,ef70e76ac1f60a40,200,159,5,a
2,1,4c371c9a075a15b8,176,103,5,a
0,1,ef70e76ac1f60a40,68,77,5,a
1,1,ef659eb040a04944,49,137,5,a
0,1,ef70e76ac1f60a40,198,91,5,a
0,1,ef70e76ac1f60a40,145,47,5,a
1,1,ef659eb040a04944,15,75,5,a
2,1,4c371c9a075a15b8,178,26,5,a
1,1,ef659eb040a04944,61,104,5,a
2,1,4c371c9a075a15b8,194,24,5,a
1,1,ef659eb040a04944,188,185,5,a
1,1,ef659eb040a04944,150,31,5,a
2,1,4c371c9a075a15b8,67,77,5,a
1,1,ef659eb040a04944,31,106,5,a
2,1,4c371c9a075a15b8,124,47,5,a
2,1,4c371c9a075a15b8,46,137,5,a
1,1,ef659eb040a04944,184,41,5,a
1,1,ef659eb040a04944,140,31,5,a
1,1,ef659eb040a04944,88,171,5,a
1,1,ef659eb040a04944,19,3,5,a
1,1,ef659eb040a04944,37,191,5,a
1,1,ef659eb040a04944,114,48,5,a
0,1,ef70e76ac1f60a40,153,187,5,a
2,1,4c371c9a075a15b8,120,10,5,a
2,1,4c371c9a075a15b8,57,170,5,a
1,1,ef659eb040a04944,158,135,5,a
2,1,4c371c9a075a15b8,165,167,5,a
2,1,4c371c9a075a15b8,6,168,5,a
1,1,ef659eb040a04944,95,119,5,a
1,1,ef659eb040a04944,84,113,5,a
1,1,ef659eb040a04944,50,39,5,a
1,1,ef659eb040a04944,117,129,5,a
1,1,ef659eb040a04944,169,157,5,a
1,1,ef659eb040a04944,141,5,5,a
2,1,4c371c9a075a15b8,183,104,5,a
2,1,4c371c9a075a15b8,10,120,5,a
1,1,ef659eb040a04944,60,195,5,a
1,1,ef659eb040a04944,181,91,5,a
1,1,ef659eb040a04944,20,42,5,a
1,1,ef659eb040a04944,160,174,5,a
1,1,ef659eb040a04944,28,55,5,a
2,1,4c371c9a075a15b8,118,110,5,a
1,1,ef659eb040a04944,192,108,5,a
1,1,ef659eb040a04944,174,160,5,a
1,1,ef659eb040a04944,135,48,5,a
2,1,4c371c9a075a15b8,76,180,5,a
1,1,ef659eb040a04944,111,38,5,a
1,1,ef659eb040a04944,63,106,5,a
0,1,ef70e76ac1f60a40,196,106,5,a
1,1,ef659eb040a04944,121,159,5,a
1,1,ef659eb040a04944,39,50,5,a
2,1,4c371c9a075a15b8,170,195,5,a
2,1,4c371c9a075a15b8,155,92,5,a
0,1,ef70e76ac1f60a40,59,4,5,a
1,1,ef659eb040a04944,29,73,5,a
1,1,ef659eb040a04944,38,111,5,a
2,1,4c371c9a075a15b8,21,105,5,a
0,1,ef70e76ac1f60a40,148,97,5,a
0,1,ef70e76ac1f60a40,23,159,5,a
0,1,ef70e76ac1f60a40,96,126,5,a
1,1,ef659eb040a04944,86,128,5,a
2,1,4c371c9a075a15b8,92,155,5,a
0,1,ef70e76ac1f60a40,147,175,5,a
1,1,ef659eb040a04944,141,68,6,p
1,1,ef659eb040a04944,41,196,6,p
1,1,ef659eb040a04944,12,121,6,p
1,1,ef659eb040a04944,86,8,6,p
1,1,ef659eb040a04944,38,119,6,p
2,1,4c371c9a075a15b8,105,142,6,p
1,1,ef659eb040a04944,3,179,6,p
1,1,ef659eb040a04944,13,50,6,p
2,1,4c371c9a075a15b8,21,37,6,p
1,1,ef659eb040a04944,137,147,6,p
1,1,ef659eb040a04944,3,87,6,p
0,1,ef70e76ac1f60a40,0,114,6,p
1,1,ef659eb040a04944,38,72,6,p
1,1,ef659eb040a04944,113,4,6,p
1,1,ef659eb040a04944,61,17,6,p
0,1,ef70e76ac1f60a40,148,186,6,p
1,1,ef659eb040a04944,39,27,6,p
1,1,ef659eb040a04944,60,188,6,p
2,1,4c371c9a075a15b8,138,104,6,p
1,1,ef659eb040a04944,113,145,6,p
1,1,ef659eb040a04944,38,111,6,p
0,1,ef70e76ac1f60a40,0,9,6,p
1,1,ef659eb040a04944,115,199,6,p
1,1,ef659eb040a04944,42,20,6,p
1,1,ef659eb040a04944,135,45,6,p
2,1,4c371c9a075a15b8,103,138,6,p
1,1,ef659eb040a04944,3,86,6,p
1,1,ef659eb040a04944,41,96,6,p
1,1,ef659eb040a04944,19,3,6,p
1,1,ef659eb040a04944,96,41,6,p
1,1,ef659eb040a04944,107,132,6,p
1,1,ef659eb040a04944,49,89,6,p
1,1,ef659eb040a04944,87,53,6,p
1,1,ef659eb040a04944,109,115,6,p
1,1,ef659eb040a04944,20,183,6,p
1,1,ef659eb040a04944,117,129,6,p
1,1,ef659eb040a04944,29,73,6,p
1,1,ef659eb040a04944,31,29,6,p
1,1,ef659eb040a04944,30,149,6,p
1,1,ef659eb040a04944,8,126,6,p
1,1,ef659eb040a04944,31,49,6,p
1,1,ef659eb040a04944,84,139,6,p
0,1,ef70e76ac1f60a40,64,59,6,p
2,1,4c371c9a075a15b8,155,92,6,p
2,1,4c371c9a075a15b8,71,200,6,p
1,1,ef659eb040a04944,129,157,6,p
2,1,4c371c9a075a15b8,104,60,6,p
1,1,ef659eb040a04944,121,91,6,p
1,1,ef659eb040a04944,20,137,6,p
1,1,ef659eb040a04944,53,94,6,p
1,1,ef659eb040a04944,15,30,6,p
2,1,4c371c9a075a15b8,14,57,6,p
0,1,ef70e76ac1f60a40,0,176,6,p
1,1,ef659eb040a04944,27,105,6,p
1,1,ef659eb040a04944,17,84,6,p
1,1,ef659eb040a04944,44,192,6,p
1,1,ef659eb040a04944,188,82,6,p
1,1,ef659eb040a04944,20,76,6,p
1,1,ef659eb040a04944,91,181,6,p
2,1,4c371c9a075a15b8,112,79,6,p
1,1,ef659eb040a04944,53,95,6,p
1,1,ef659eb040a04944,63,52,6,p
1,1,ef659eb040a04944,3,116,6,p
1,1,ef659eb040a04944,94,58,6,p
0,1,ef70e76ac1f60a40,0,31,6,p
2,1,4c371c9a075a15b8,165,193,6,p
1,1,ef659eb040a04944,13,97,6,p
2,1,4c371c9a075a15b8,26,178,6,p
1,1,ef659eb040a04944,30,152,6,p
1,1,ef659eb040a04944,55,28,6,p
1,1,ef659eb040a04944,17,61,6,p
0,1,ef70e76ac1f60a40,146,99,6,p
2,1,4c371c9a075a15b8,14,151,6,p
1,1,ef659eb040a04944,91,198,6,p
0,1,ef70e76ac1f60a40,0,39,6,p
1,1,ef659eb040a04944,86,167,6,p
1,1,ef659eb040a04944,72,38,6,p
2,1,4c371c9a075a15b8,77,67,6,p
1,1,ef659eb040a04944,1,22,6,p
2,1,4c371c9a075a15b8,16,194,6,p
2,1,4c371c9a075a15b8,10,46,6,p
1,1,ef659eb040a04944,53,51,6,p
0,1,ef70e76ac1f60a40,64,32,6,p
1,1,ef659eb040a04944,140,125,6,p
1,1,ef659eb040a04944,108,74,6,p
1,1,ef659eb040a04944,102,43,6,p
1,1,ef659eb040a04944,137,162,6,p
2,1,4c371c9a075a15b8,110,118,6,p
1,1,ef659eb040a04944,3,47,6,p
0,1,ef70e76ac1f60a40,187,153,6,p
1,1,ef659eb040a04944,107,90,6,p
1,1,ef659eb040a04944,63,98,6,p
2,1,4c371c9a075a15b8,24,23,6,p
1,1,ef659eb040a04944,30,15,6,p
1,1,ef659eb040a04944,108,164,6,p
0,1,ef70e76ac1f60a40,159,141,6,p
2,1,4c371c9a075a15b8,193,165,6,p
1,1,ef659eb040a04944,90,93,6,p
2,1,4c371c9a075a15b8,16,26,6,p
1,1,ef659eb040a04944,171,5,6,p
1,1,ef659eb040a04944,143,33,6,p
2,1,4c371c9a075a15b8,10,120,6,p
1,1,ef659eb040a04944,196,122,6,p
1,1,ef659eb040a04944,157,169,6,p
1,1,ef659eb040a04944,38,117,6,p
1,1,ef659eb040a04944,20,133,6,p
2,1,4c371c9a075a15b8,60,36,6,p
2,1,4c371c9a075a15b8,92,155,6,p
1,1,ef659eb040a04944,5,170,6,p
1,1,ef659eb040a04944,3,19,6,p
1,1,ef659eb040a04944,74,187,6,p
0,1,ef70e76ac1f60a40,99,146,6,p
2,1,4c371c9a075a15b8,14,69,6,p
2,1,4c371c9a075a15b8,79,112,6,p
1,1,ef659eb040a04944,28,140,6,p
2,1,4c371c9a075a15b8,67,100,6,p
1,1,ef659eb040a04944,5,171,6,p
1,1,ef659eb040a04944,52,63,6,p
1,1,ef659eb040a04944,3,160,6,p
1,1,ef659eb040a04944,5,103,6,p
2,1,4c371c9a075a15b8,24,130,6,p
1,1,ef659eb040a04944,90,107,6,p
2,1,4c371c9a075a15b8,36,80,6,p
1,1,ef659eb040a04944,86,10,6,p
2,1,4c371c9a075a15b8,110,190,6,p
2,1,4c371c9a075a15b8,168,6,6,p
1,1,ef659eb040a04944,51,62,6,p
1,1,ef659eb040a04944,108,166,6,p
2,1,4c371c9a075a15b8,195,124,6,p
0,1,ef70e76ac1f60a40,0,184,6,p
1,1,ef659eb040a04944,55,81,6,p
1,1,ef659eb040a04944,17,135,6,p
1,1,ef659eb040a04944,97,148,6,p
1,1,ef659eb040a04944,85,127,6,p
1,1,ef659eb040a04944,171,168,6,p
1,1,ef659eb040a04944,13,150,6,p
1,1,ef659eb040a04944,84,21,6,p
1,1,ef659eb040a04944,35,197,6,p
2,1,4c371c9a075a15b8,100,174,6,p
1,1,ef659eb040a04944,3,42,6,p
1,1,ef659eb040a04944,20,77,6,p
1,1,ef659eb040a04944,41,195,6,p
1,1,ef659eb040a04944,171,88,6,p
1,1,ef659eb040a04944,48,163,6,p
1,1,ef659eb040a04944,85,134,6,p
1,1,ef659eb040a04944,50,185,6,p
1,1,ef659eb040a04944,3,182,6,p
1,1,ef659eb040a04944,183,144,6,p
1,1,ef659eb040a04944,15,180,6,p
1,1,ef659eb040a04944,135,158,6,p
1,1,ef659eb040a04944,187,191,6,p
1,1,ef659eb040a04944,115,172,6,p
1,1,ef659eb040a04944,89,187,6,a
1,1,ef659eb040a04944,61,104,6,a
1,1,ef659eb040a04944,47,124,6,a
1,1,ef659eb040a04944,93,18,6,a
1,1,ef659eb040a04944,179,8,6,a
2,1,4c371c9a075a15b8,69,14,6,a
1,1,ef659eb040a04944,38,111,6,a
1,1,ef659eb040a04944,51,62,6,a
1,1,ef659eb040a04944,97,13,6,a
1,1,ef659eb040a04944,129,139,6,a
1,1,ef659eb040a04944,82,188,6,a
2,1,4c371c9a075a15b8,80,136,6,a
0,1,ef70e76ac1f60a40,32,64,6,a
2,1,4c371c9a075a15b8,100,81,6,a
2,1,4c371c9a075a15b8,36,60,6,a
1,1,ef659eb040a04944,157,169,6,a
0,1,ef70e76ac1f60a40,153,187,6,a
1,1,ef659eb040a04944,84,113,6,a
2,1,4c371c9a075a15b8,79,139,6,a
0,1,ef70e76ac1f60a40,39,50,6,a
1,1,ef659eb040a04944,199,115,6,a
1,1,ef659eb040a04944,124,47,6,a
1,1,ef659eb040a04944,72,24,6,a
0,1,ef70e76ac1f60a40,176,103,6,a
1,1,ef659eb040a04944,135,48,6,a
1,1,ef659eb040a04944,191,37,6,a
2,1,4c371c9a075a15b8,190,84,6,a
1,1,ef659eb040a04944,152,136,6,a
1,1,ef659eb040a04944,167,172,6,a
1,1,ef659eb040a04944,74,108,6,a
1,1,ef659eb040a04944,197,47,6,a
1,1,ef659eb040a04944,172,167,6,a
1,1,ef659eb040a04944,86,128,6,a
1,1,ef659eb040a04944,19,3,6,a
1,1,ef659eb040a04944,77,166,6,a
2,1,4c371c9a075a15b8,81,100,6,a
1,1,ef659eb040a04944,30,35,6,a
1,1,ef659eb040a04944,10,120,6,a
2,1,4c371c9a075a15b8,139,129,6,a
1,1,ef659eb040a04944,116,186,6,a
2,1,4c371c9a075a15b8,130,188,6,a
1,1,ef659eb040a04944,147,175,6,a
2,1,4c371c9a075a15b8,151,14,6,a
1,1,ef659eb040a04944,73,29,6,a
1,1,ef659eb040a04944,137,49,6,a
2,1,4c371c9a075a15b8,46,137,6,a
1,1,ef659eb040a04944,164,108,6,a
1,1,ef659eb040a04944,166,77,6,a
1,1,ef659eb040a04944,111,38,6,a
0,1,ef70e76ac1f60a40,146,182,6,a
1,1,ef659eb040a04944,105,23,6,a
1,1,ef659eb040a04944,145,47,6,a
1,1,ef659eb040a04944,53,110,6,a
1,1,ef659eb040a04944,160,174,6,a
1,1,ef659eb040a04944,76,180,6,a
1,1,ef659eb040a04944,62,51,6,a
1,1,ef659eb040a04944,98,63,6,a
1,1,ef659eb040a04944,21,105,6,a
1,1,ef659eb040a04944,91,121,6,a
1,1,ef659eb040a04944,196,106,6,a
1,1,ef659eb040a04944,122,196,6,a
1,1,ef659eb040a04944,104,183,6,a
1,1,ef659eb040a04944,107,90,6,a
1,1,ef659eb040a04944,144,80,6,a
1,1,ef659eb040a04944,58,110,6,a
1,1,ef659eb040a04944,133,20,6,a
2,1,4c371c9a075a15b8,67,77,6,a
2,1,4c371c9a075a15b8,165,167,6,a
1,1,ef659eb040a04944,128,86,6,a
1,1,ef659eb040a04944,181,91,6,a
1,1,ef659eb040a04944,136,3,6,a
0,1,ef70e76ac1f60a40,83,56,6,a
0,1,ef70e76ac1f60a40,159,121,6,a
1,1,ef659eb040a04944,163,171,6,a
1,1,ef659eb040a04944,22,128,6,a
1,1,ef659eb040a04944,94,58,6,a
1,1,ef659eb040a04944,158,135,6,a
1,1,ef659eb040a04944,87,15,6,a
1,1,ef659eb040a04944,5,141,6,a
1,1,ef659eb040a04944,140,31,6,a
1,1,ef659eb040a04944,45,135,6,a
0,1,ef70e76ac1f60a40,114,48,6,a
1,1,ef659eb040a04944,4,59,6,a
2,1,4c371c9a075a15b8,142,161,6,a
1,1,ef659eb040a04944,117,129,6,a
1,1,ef659eb040a04944,180,76,6,a
2,1,4c371c9a075a15b8,188,185,6,a
1,1,ef659eb040a04944,125,123,6,a
1,1,ef659eb040a04944,29,73,6,a
1,1,ef659eb040a04944,27,105,6,a
1,1,ef659eb040a04944,174,160,6,a
0,1,ef70e76ac1f60a40,64,177,6,a
1,1,ef659eb040a04944,49,137,6,a
1,1,ef659eb040a04944,168,6,6,a
1,1,ef659eb040a04944,162,156,6,a
1,1,ef659eb040a04944,18,93,6,a
1,1,ef659eb040a04944,41,184,6,a
1,1,ef659eb040a04944,169,157,6,a
2,1,4c371c9a075a15b8,92,155,6,a
2,1,4c371c9a075a15b8,78,85,6,a
