# Wed Nov 22 12:15:22 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
source,timec,news,ag1,ag2,time,type
1,1,142006f4fcbef3a7,125,144,5,p
0,1,53c3f47c9aa5d761,4,112,5,p
1,1,142006f4fcbef3a7,12,135,5,p
0,1,53c3f47c9aa5d761,123,45,5,p
1,1,142006f4fcbef3a7,76,136,5,p
0,1,53c3f47c9aa5d761,15,126,5,p
0,1,53c3f47c9aa5d761,0,146,5,p
0,1,53c3f47c9aa5d761,126,68,5,p
1,1,142006f4fcbef3a7,75,157,5,p
0,1,53c3f47c9aa5d761,54,149,5,p
1,1,142006f4fcbef3a7,91,63,5,p
1,1,142006f4fcbef3a7,170,92,5,p
1,1,142006f4fcbef3a7,53,37,5,p
1,1,142006f4fcbef3a7,22,56,5,p
1,1,142006f4fcbef3a7,48,34,5,p
1,1,142006f4fcbef3a7,5,198,5,p
0,1,53c3f47c9aa5d761,77,41,5,p
1,1,142006f4fcbef3a7,13,197,5,p
1,1,142006f4fcbef3a7,71,50,5,p
0,1,53c3f47c9aa5d761,15,65,5,p
1,1,142006f4fcbef3a7,50,103,5,p
0,1,53c3f47c9aa5d761,15,156,5,p
1,1,142006f4fcbef3a7,198,36,5,p
0,1,53c3f47c9aa5d761,68,85,5,p
0,1,53c3f47c9aa5d761,0,120,5,p
1,1,142006f4fcbef3a7,51,69,5,p
0,1,53c3f47c9aa5d761,94,174,5,p
0,1,53c3f47c9aa5d761,90,168,5,p
0,1,53c3f47c9aa5d761,149,54,5,p
1,1,142006f4fcbef3a7,6,132,5,p
1,1,142006f4fcbef3a7,56,22,5,p
1,1,142006f4fcbef3a7,5,55,5,p
1,1,142006f4fcbef3a7,137,178,5,p
1,1,142006f4fcbef3a7,63,82,5,p
1,1,142006f4fcbef3a7,169,167,5,p
1,1,142006f4fcbef3a7,69,51,5,p
1,1,142006f4fcbef3a7,92,115,5,p
1,1,142006f4fcbef3a7,155,131,5,p
0,1,53c3f47c9aa5d761,40,97,5,p
1,1,142006f4fcbef3a7,3,83,5,p
2,1,2bda9044f03c6d6b,201,24,5,p
1,1,142006f4fcbef3a7,36,58,5,p
0,1,53c3f47c9aa5d761,17,35,5,p
1,1,142006f4fcbef3a7,38,93,5,p
1,1,142006f4fcbef3a7,31,95,5,p
1,1,142006f4fcbef3a7,21,192,5,p
0,1,53c3f47c9aa5d761,11,89,5,p
1,1,142006f4fcbef3a7,6,57,5,p
1,1,142006f4fcbef3a7,31,73,5,p
1,1,142006f4fcbef3a7,48,152,5,p
1,1,142006f4fcbef3a7,5,201,5,p
1,1,142006f4fcbef3a7,51,125,5,p
0,1,53c3f47c9aa5d761,17,52,5,p
0,1,53c3f47c9aa5d761,121,39,5,p
1,1,142006f4fcbef3a7,50,172,5,p
1,1,142006f4fcbef3a7,8,43,5,p
1,1,142006f4fcbef3a7,167,169,5,p
1,1,142006f4fcbef3a7,93,190,5,p
1,1,142006f4fcbef3a7,22,162,5,p
0,1,53c3f47c9aa5d761,121,18,5,a
1,1,142006f4fcbef3a7,152,48,5,a
1,1,142006f4fcbef3a7,51,174,5,a
1,1,142006f4fcbef3a7,37,94,5,a
1,1,142006f4fcbef3a7,42,109,5,a
1,1,142006f4fcbef3a7,79,193,5,a
0,1,53c3f47c9aa5d761,11,32,5,a
1,1,142006f4fcbef3a7,162,202,5,a
0,1,53c3f47c9aa5d761,168,121,5,a
1,1,142006f4fcbef3a7,132,144,5,a
1,1,142006f4fcbef3a7,87,137,5,a
0,1,53c3f47c9aa5d761,183,179,5,a
1,1,142006f4fcbef3a7,159,90,5,a
1,1,142006f4fcbef3a7,69,104,5,a
0,1,53c3f47c9aa5d761,126,178,5,a
1,1,142006f4fcbef3a7,6,132,5,a
0,1,53c3f47c9aa5d761,15,13,5,a
1,1,142006f4fcbef3a7,160,95,5,a
1,1,142006f4fcbef3a7,99,45,5,a
1,1,142006f4fcbef3a7,169,147,5,a
0,1,53c3f47c9aa5d761,8,43,5,a
0,1,53c3f47c9aa5d761,145,191,5,a
1,1,142006f4fcbef3a7,131,134,5,a
1,1,142006f4fcbef3a7,165,181,5,a
1,1,142006f4fcbef3a7,153,28,5,a
1,1,142006f4fcbef3a7,133,14,5,a
0,1,53c3f47c9aa5d761,178,126,5,a
0,1,53c3f47c9aa5d761,177,16,5,a
1,1,142006f4fcbef3a7,31,170,5,a
1,1,142006f4fcbef3a7,82,178,5,a
1,1,142006f4fcbef3a7,92,140,5,a
1,1,142006f4fcbef3a7,136,44,5,a
1,1,142006f4fcbef3a7,95,160,5,a
0,1,53c3f47c9aa5d761,68,144,5,a
0,1,53c3f47c9aa5d761,89,120,5,a
1,1,142006f4fcbef3a7,128,25,5,a
1,1,142006f4fcbef3a7,157,75,5,a
0,1,53c3f47c9aa5d761,180,183,5,a
1,1,142006f4fcbef3a7,188,3,5,a
0,1,53c3f47c9aa5d761,156,114,5,a
1,1,142006f4fcbef3a7,93,38,5,a
0,1,53c3f47c9aa5d761,41,77,5,a
1,1,142006f4fcbef3a7,83,3,5,a
1,1,142006f4fcbef3a7,190,198,5,a
1,1,142006f4fcbef3a7,185,170,5,a
1,1,142006f4fcbef3a7,56,150,5,a
1,1,142006f4fcbef3a7,13,15,5,a
0,1,53c3f47c9aa5d761,52,122,5,a
1,1,142006f4fcbef3a7,90,159,5,a
1,1,142006f4fcbef3a7,109,42,5,a
0,1,53c3f47c9aa5d761,39,141,5,a
1,1,142006f4fcbef3a7,66,21,5,a
1,1,142006f4fcbef3a7,3,83,5,a
1,1,142006f4fcbef3a7,175,64,5,a
0,1,53c3f47c9aa5d761,120,89,5,a
1,1,142006f4fcbef3a7,46,154,5,a
0,1,53c3f47c9aa5d761,97,78,5,a
1,1,142006f4fcbef3a7,106,125,5,a
0,1,53c3f47c9aa5d761,43,150,5,a
0,1,53c3f47c9aa5d761,161,194,5,a
1,1,142006f4fcbef3a7,184,200,5,a
0,1,53c3f47c9aa5d761,60,33,5,a
0,1,53c3f47c9aa5d761,149,138,5,a
1,1,142006f4fcbef3a7,5,123,5,a
1,1,142006f4fcbef3a7,34,48,5,a
0,1,53c3f47c9aa5d761,85,68,5,a
1,1,142006f4fcbef3a7,36,40,5,a
1,1,142006f4fcbef3a7,137,115,5,a
1,1,142006f4fcbef3a7,123,5,5,a
0,1,53c3f47c9aa5d761,54,167,5,a
0,1,53c3f47c9aa5d761,16,55,5,a
1,1,142006f4fcbef3a7,48,75,5,a
0,1,53c3f47c9aa5d761,96,28,5,a
1,1,142006f4fcbef3a7,63,112,5,a
1,1,142006f4fcbef3a7,57,6,5,a
1,1,142006f4fcbef3a7,201,24,5,a
1,1,142006f4fcbef3a7,84,99,5,a
1,1,142006f4fcbef3a7,189,19,5,a
1,1,142006f4fcbef3a7,53,139,5,a
1,1,142006f4fcbef3a7,71,30,5,a
1,1,142006f4fcbef3a7,115,137,5,a
1,1,142006f4fcbef3a7,58,79,5,a
1,1,142006f4fcbef3a7,91,59,5,a
1,1,142006f4fcbef3a7,125,144,5,a
0,1,53c3f47c9aa5d761,65,193,5,a
0,1,53c3f47c9aa5d761,18,121,5,a
1,1,142006f4fcbef3a7,50,172,5,a
1,1,142006f4fcbef3a7,103,123,5,a
1,1,142006f4fcbef3a7,73,163,5,a
1,1,142006f4fcbef3a7,154,46,5,a
0,1,53c3f47c9aa5d761,111,172,5,a
1,1,142006f4fcbef3a7,30,71,5,a
1,1,142006f4fcbef3a7,163,73,5,a
1,1,142006f4fcbef3a7,75,157,5,a
1,1,142006f4fcbef3a7,155,131,5,a
0,1,53c3f47c9aa5d761,167,62,5,a
1,1,142006f4fcbef3a7,116,187,5,a
1,1,142006f4fcbef3a7,67,200,5,a
0,1,53c3f47c9aa5d761,74,14,5,a
0,1,53c3f47c9aa5d761,77,41,5,a
1,1,142006f4fcbef3a7,80,146,5,a
1,1,142006f4fcbef3a7,59,91,5,a
1,1,142006f4fcbef3a7,42,3,6,p
1,1,142006f4fcbef3a7,53,37,6,p
1,1,142006f4fcbef3a7,6,57,6,p
1,1,142006f4fcbef3a7,5,201,6,p
0,1,53c3f47c9aa5d761,32,169,6,p
1,1,142006f4fcbef3a7,64,182,6,p
0,1,53c3f47c9aa5d761,28,96,6,p
1,1,142006f4fcbef3a7,3,83,6,p
0,1,53c3f47c9aa5d761,68,126,6,p
0,1,53c3f47c9aa5d761,54,149,6,p
1,1,142006f4fcbef3a7,125,64,6,p
0,1,53c3f47c9aa5d761,177,102,6,p
1,1,142006f4fcbef3a7,15,13,6,p
0,1,53c3f47c9aa5d761,29,9,6,p
1,1,142006f4fcbef3a7,22,84,6,p
0,1,53c3f47c9aa5d761,161,180,6,p
0,1,53c3f47c9aa5d761,41,77,6,p
1,1,142006f4fcbef3a7,82,121,6,p
0,1,53c3f47c9aa5d761,145,107,6,p
1,1,142006f4fcbef3a7,36,183,6,p
1,1,142006f4fcbef3a7,53,139,6,p
1,1,142006f4fcbef3a7,38,93,6,p
1,1,142006f4fcbef3a7,82,178,6,p
0,1,53c3f47c9aa5d761,28,140,6,p
1,1,142006f4fcbef3a7,163,100,6,p
1,1,142006f4fcbef3a7,19,31,6,p
0,1,53c3f47c9aa5d761,29,127,6,p
0,1,53c3f47c9aa5d761,114,156,6,p
1,1,142006f4fcbef3a7,93,190,6,p
0,1,53c3f47c9aa5d761,122,168,6,p
0,1,53c3f47c9aa5d761,150,88,6,p
1,1,142006f4fcbef3a7,170,185,6,p
1,1,142006f4fcbef3a7,53,133,6,p
1,1,142006f4fcbef3a7,59,80,6,p
1,1,142006f4fcbef3a7,42,109,6,p
1,1,142006f4fcbef3a7,82,113,6,p
1,1,142006f4fcbef3a7,154,165,6,p
1,1,142006f4fcbef3a7,19,43,6,p
0,1,53c3f47c9aa5d761,78,97,6,p
0,1,53c3f47c9aa5d761,28,161,6,p
1,1,142006f4fcbef3a7,3,42,6,p
1,1,142006f4fcbef3a7,21,66,6,p
0,1,53c3f47c9aa5d761,29,60,6,p
0,1,53c3f47c9aa5d761,11,176,6,p
1,1,142006f4fcbef3a7,134,131,6,p
1,1,142006f4fcbef3a7,119,7,6,p
0,1,53c3f47c9aa5d761,65,189,6,p
1,1,142006f4fcbef3a7,43,184,6,p
0,1,53c3f47c9aa5d761,28,153,6,p
1,1,142006f4fcbef3a7,57,91,6,p
1,1,142006f4fcbef3a7,6,47,6,p
0,1,53c3f47c9aa5d761,17,52,6,p
1,1,142006f4fcbef3a7,42,6,6,p
0,1,53c3f47c9aa5d761,126,117,6,p
1,1,142006f4fcbef3a7,31,95,6,p
1,1,142006f4fcbef3a7,22,56,6,p
0,1,53c3f47c9aa5d761,172,111,6,p
1,1,142006f4fcbef3a7,63,82,6,p
0,1,53c3f47c9aa5d761,96,154,6,p
1,1,142006f4fcbef3a7,92,115,6,p
1,1,142006f4fcbef3a7,6,132,6,p
1,1,142006f4fcbef3a7,50,103,6,p
1,1,142006f4fcbef3a7,25,128,6,p
0,1,53c3f47c9aa5d761,107,101,6,p
1,1,142006f4fcbef3a7,51,69,6,p
1,1,142006f4fcbef3a7,44,136,6,p
1,1,142006f4fcbef3a7,137,87,6,p
0,1,53c3f47c9aa5d761,29,138,6,p
0,1,53c3f47c9aa5d761,68,85,6,p
1,1,142006f4fcbef3a7,19,26,6,p
1,1,142006f4fcbef3a7,45,99,6,p
1,1,142006f4fcbef3a7,48,75,6,p
0,1,53c3f47c9aa5d761,8,11,6,p
1,1,142006f4fcbef3a7,123,5,6,p
0,1,53c3f47c9aa5d761,161,90,6,p
1,1,142006f4fcbef3a7,59,167,6,p
1,1,142006f4fcbef3a7,64,175,6,p
0,1,53c3f47c9aa5d761,90,159,6,p
1,1,142006f4fcbef3a7,30,71,6,p
1,1,142006f4fcbef3a7,47,157,6,p
0,1,53c3f47c9aa5d761,193,79,6,p
1,1,142006f4fcbef3a7,67,33,6,p
1,1,142006f4fcbef3a7,15,105,6,p
0,1,53c3f47c9aa5d761,55,160,6,p
0,1,53c3f47c9aa5d761,8,120,6,p
1,1,142006f4fcbef3a7,115,114,6,p
1,1,142006f4fcbef3a7,43,8,6,p
1,1,142006f4fcbef3a7,42,186,6,p
1,1,142006f4fcbef3a7,134,70,6,p
1,1,142006f4fcbef3a7,26,19,6,p
1,1,142006f4fcbef3a7,5,86,6,p
1,1,142006f4fcbef3a7,3,158,6,p
0,1,53c3f47c9aa5d761,16,181,6,p
0,1,53c3f47c9aa5d761,16,15,6,p
1,1,142006f4fcbef3a7,36,58,6,p
0,1,53c3f47c9aa5d761,35,195,6,p
0,1,53c3f47c9aa5d761,107,145,6,p
1,1,142006f4fcbef3a7,4,63,6,p
1,1,142006f4fcbef3a7,131,155,6,p
1,1,142006f4fcbef3a7,148,28,6,p
1,1,142006f4fcbef3a7,13,29,6,p
0,1,53c3f47c9aa5d761,85,68,6,p
0,1,53c3f47c9aa5d761,11,89,6,p
1,1,142006f4fcbef3a7,56,200,6,p
1,1,142006f4fcbef3a7,66,44,6,p
1,1,142006f4fcbef3a7,34,48,6,p
2,1,2bda9044f03c6d6b,2,196,6,p
1,1,142006f4fcbef3a7,30,67,6,p
0,1,53c3f47c9aa5d761,122,54,6,p
0,1,53c3f47c9aa5d761,17,199,6,p
1,1,142006f4fcbef3a7,48,152,6,p
0,1,53c3f47c9aa5d761,16,177,6,p
1,1,142006f4fcbef3a7,22,162,6,p
0,1,53c3f47c9aa5d761,27,130,6,p
1,1,142006f4fcbef3a7,5,10,6,p
1,1,142006f4fcbef3a7,31,73,6,p
1,1,142006f4fcbef3a7,163,151,6,p
1,1,142006f4fcbef3a7,70,81,6,p
1,1,142006f4fcbef3a7,71,50,6,p
0,1,53c3f47c9aa5d761,27,41,6,p
0,1,53c3f47c9aa5d761,15,65,6,p
1,1,142006f4fcbef3a7,40,36,6,p
1,1,142006f4fcbef3a7,69,51,6,p
0,1,53c3f47c9aa5d761,15,16,6,p
1,1,142006f4fcbef3a7,98,106,6,p
1,1,142006f4fcbef3a7,48,34,6,p
1,1,142006f4fcbef3a7,3,188,6,p
1,1,142006f4fcbef3a7,37,53,6,p
0,1,53c3f47c9aa5d761,141,39,6,p
1,1,142006f4fcbef3a7,69,104,6,p
0,1,53c3f47c9aa5d761,16,59,6,p
1,1,142006f4fcbef3a7,82,116,6,p
0,1,53c3f47c9aa5d761,60,30,6,p
0,1,53c3f47c9aa5d761,39,49,6,p
1,1,142006f4fcbef3a7,8,163,6,p
0,1,53c3f47c9aa5d761,193,125,6,p
1,1,142006f4fcbef3a7,91,18,6,p
0,1,53c3f47c9aa5d761,14,74,6,p
1,1,142006f4fcbef3a7,4,164,6,p
1,1,142006f4fcbef3a7,84,173,6,p
1,1,142006f4fcbef3a7,18,137,6,p
1,1,142006f4fcbef3a7,44,92,6,p
1,1,142006f4fcbef3a7,56,46,6,p
0,1,53c3f47c9aa5d761,35,123,6,p
1,1,142006f4fcbef3a7,81,102,6,a
0,1,53c3f47c9aa5d761,54,167,6,a
1,1,142006f4fcbef3a7,139,53,6,a
1,1,142006f4fcbef3a7,202,162,6,a
1,1,142006f4fcbef3a7,73,163,6,a
0,1,53c3f47c9aa5d761,68,144,6,a
0,1,53c3f47c9aa5d761,96,28,6,a
