# Wed Nov 22 12:18:22 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
ag1,ag2,time,weight,type
32,165,1,0.9564920703039725,a
32,166,1,0.9964278512165037,a
33,98,1,0.9913977742941975,a
33,142,1,0.8225278170638426,a
33,172,1,0.8615856334022625,a
34,38,1,0.3369381434485216,a
34,53,1,0.32100897678474855,a
34,145,1,0.5923062651397202,a
34,155,1,0.9596510928494248,a
34,162,1,0.7195536832731217,a
34,191,1,0.9788443783372813,a
35,50,1,0.5359012370628405,a
35,53,1,0.9451341105115127,a
35,118,1,0.40509382300580893,a
35,163,1,0.7996160424671667,a
35,184,1,0.3781314169599701,a
35,197,1,0.4141613537730225,a
36,58,1,0.464180090616925,a
36,123,1,0.5117699131451573,a
36,129,1,0.5191302039201976,a
37,48,1,0.7696912103432334,a
37,57,1,0.9210654015854947,a
37,98,1,0.8597599165212846,a
37,135,1,0.7799334617251186,a
37,152,1,0.6618141684890464,a
37,155,1,0.31348187339603834,a
37,162,1,0.8062110355750212,a
37,173,1,0.3211284694700643,a
37,174,1,0.5516597575915598,a
37,199,1,0.3214084276506415,a
38,64,1,0.6181141867820795,a
38,67,1,0.8625403752488945,a
38,88,1,0.44827342880892485,a
38,164,1,0.8249175122652659,a
38,186,1,0.639414506384991,a
39,177,1,0.4040955390265119,a
40,91,1,0.781336224695822,a
40,117,1,0.36312875460126925,a
41,110,1,0.8214982893876634,a
42,113,1,0.7040641954358458,a
42,125,1,0.7912781461296727,a
42,141,1,0.8862518287827097,a
42,154,1,0.33817800377946183,a
42,156,1,0.34847313434554894,a
42,159,1,0.8275110803097889,a
43,46,1,0.3385606458130011,a
43,93,1,0.9429638885787657,a
43,121,1,0.4799084687916911,a
43,190,1,0.9049124392659775,a
44,54,1,0.901688128114136,a
44,61,1,0.6626681925071307,a
44,90,1,0.3746400564084819,a
45,135,1,0.7402722455191826,a
45,145,1,0.8500886282509252,a
46,90,1,0.8821053026932253,a
46,118,1,0.9771590932104888,a
46,140,1,0.9347666101098999,a
47,53,1,0.8504627535688869,a
47,72,1,0.5448816909156957,a
47,167,1,0.6886534735018397,a
47,170,1,0.9098916368680732,a
48,137,1,0.3502450220456107,a
48,180,1,0.9738154763643996,a
49,65,1,0.4629283065196174,a
49,126,1,0.5596832678368879,a
49,166,1,0.6000071782223433,a
49,194,1,0.4654307390619814,a
49,196,1,0.4466738335877195,a
50,96,1,0.3074214549580066,a
51,82,1,0.8126847901591627,a
51,111,1,0.7076866734107751,a
51,117,1,0.6496677436839142,a
51,175,1,0.3647290973895569,a
52,80,1,0.979767674521947,a
52,118,1,0.4688996882470481,a
52,162,1,0.6885882923022035,a
52,167,1,0.5110477961505373,a
52,182,1,0.7976883431577424,a
53,119,1,0.4278958730223311,a
53,141,1,0.6644245296698661,a
53,143,1,0.5922968248083029,a
53,166,1,0.495685701535352,a
54,69,1,0.6620812228470685,a
54,71,1,0.6662029498262642,a
54,143,1,0.7865292055543469,a
55,63,1,0.667223585822113,a
55,80,1,0.6842122799809484,a
55,95,1,0.8790550921580103,a
55,98,1,0.5378169299289122,a
55,165,1,0.7667262782357671,a
55,177,1,0.8709616670121412,a
55,201,1,0.4932403562248935,a
56,92,1,0.9350759960032984,a
56,158,1,0.8811070914556867,a
56,160,1,0.906432446859275,a
56,196,1,0.6510078497472046,a
57,87,1,0.48956530012840743,a
57,158,1,0.34324271220257285,a
57,193,1,0.7293451395280667,a
58,69,1,0.8427038776937188,a
58,88,1,0.6115723974322175,a
58,93,1,0.739240269186721,a
58,126,1,0.39696937561922485,a
59,143,1,0.8986576637827683,a
59,171,1,0.6662086617548326,a
59,194,1,0.491345101007853,a
59,201,1,0.9594006588010395,a
60,61,1,0.5989859864090263,a
60,79,1,0.45321696085593455,a
60,103,1,0.4652222628734376,a
60,191,1,0.41494557281328287,a
61,65,1,0.8865442987678833,a
61,121,1,0.9264578718525167,a
61,142,1,0.9359007502347194,a
61,146,1,0.4308195580947015,a
62,116,1,0.9188300913261933,a
62,143,1,0.995432652535513,a
62,178,1,0.7855619071908619,a
62,188,1,0.5851101456773318,a
62,190,1,0.4438215260824354,a
62,192,1,0.958094475307524,a
63,126,1,0.7865994083013491,a
63,188,1,0.4124032626748056,a
64,84,1,0.9021671941939997,a
64,90,1,0.35506881459994183,a
64,146,1,0.42173741324118097,a
64,182,1,0.9653214961579437,a
64,185,1,0.9628766782457108,a
64,201,1,0.5410465878103327,a
65,71,1,0.6194594931992695,a
65,77,1,0.6698062447098745,a
65,100,1,0.3660058286369099,a
65,130,1,0.7073354922541811,a
65,151,1,0.6051027863962433,a
65,164,1,0.32841165749921764,a
65,201,1,0.7041913751150699,a
66,69,1,0.36901546410319613,a
66,98,1,0.4435148007294225,a
66,99,1,0.8286821031467173,a
66,126,1,0.37754355545152574,a
67,154,1,0.8878292784743973,a
67,163,1,0.41888322916347104,a
68,84,1,0.32725704520147325,a
68,153,1,0.8988895843690623,a
69,117,1,0.8561678622872635,a
69,155,1,0.44408940208306635,a
70,111,1,0.6103250482511982,a
70,128,1,0.32870553100150574,a
70,135,1,0.477849677894857,a
70,172,1,0.9249927952362651,a
71,78,1,0.7940786837676963,a
71,94,1,0.6757741074053039,a
71,125,1,0.7641425236783213,a
72,82,1,0.660996360675131,a
72,98,1,0.9366702034483299,a
72,141,1,0.7841635482217018,a
72,194,1,0.4223648246223349,a
73,87,1,0.42953590715405476,a
73,88,1,0.41336906634412635,a
73,113,1,0.8384737276474215,a
73,160,1,0.3260514025026075,a
74,81,1,0.8065339007402021,a
74,156,1,0.4537558778825253,a
74,173,1,0.6671282709712135,a
74,199,1,0.8837196706656456,a
75,101,1,0.8562356534314279,a
75,168,1,0.5919125433520516,a
75,198,1,0.6595069581751498,a
76,139,1,0.5022868478205265,a
76,179,1,0.4605755625844399,a
77,159,1,0.8378068085950003,a
78,129,1,0.4395533529950998,a
78,163,1,0.46568518614803134,a
79,94,1,0.31332512346192726,a
79,200,1,0.9131012037953952,a
80,93,1,0.31613491155876855,a
80,151,1,0.9039240660539571,a
80,166,1,0.527037590871566,a
81,122,1,0.6050260711660871,a
81,126,1,0.4256841579374373,a
81,127,1,0.5639534538636357,a
82,122,1,0.4725026811077815,a
82,140,1,0.3671661625879702,a
82,182,1,0.5540473528719896,a
83,111,1,0.7082750030994256,a
83,125,1,0.8322337535372446,a
83,140,1,0.35601374789942297,a
83,169,1,0.9199732374721175,a
84,163,1,0.9236940163981613,a
84,193,1,0.3951077471385277,a
85,91,1,0.9465452830004937,a
85,92,1,0.9741835565574994,a
85,106,1,0.8806763816189,a
85,119,1,0.6520454164153007,a
85,130,1,0.6718674920106695,a
86,131,1,0.3789990698934409,a
87,154,1,0.7864028318203405,a
87,160,1,0.34088789716959494,a
87,188,1,0.8905452165152692,a
87,189,1,0.9283166276642212,a
88,117,1,0.88710105316126,a
88,138,1,0.62923645286761,a
89,94,1,0.5658919211103636,a
89,97,1,0.32171824340291855,a
89,135,1,0.6312054644581042,a
89,142,1,0.7419690998595772,a
90,146,1,0.8851630549459206,a
90,187,1,0.8519068977655879,a
91,129,1,0.7137508245155055,a
91,159,1,0.8410442570271404,a
92,107,1,0.5098906041694751,a
92,121,1,0.9620902951963077,a
93,190,1,0.7570847753675226,a
94,119,1,0.7389763767314692,a
94,197,1,0.5147894254440033,a
95,133,1,0.8565323472288191,a
95,143,1,0.6827064964786412,a
96,130,1,0.8104920764701726,a
97,144,1,0.38661053311327115,a
97,146,1,0.34284726764250584,a
98,155,1,0.9647147486775633,a
99,163,1,0.6703733537617294,a
99,179,1,0.9448794260575879,a
100,102,1,0.7674151384890413,a
100,106,1,0.6580135950868446,a
100,187,1,0.5247520918726778,a
102,198,1,0.9791283569917884,a
103,107,1,0.9534192701139093,a
103,113,1,0.43489927651309057,a
103,181,1,0.6513329880017513,a
103,182,1,0.4355908947998968,a
104,139,1,0.5956740149890873,a
105,117,1,0.681051162049466,a
105,118,1,0.3831505662233177,a
105,169,1,0.9879890148779997,a
105,186,1,0.7903151679123447,a
105,189,1,0.8061676051681463,a
105,192,1,0.5104650467815672,a
106,112,1,0.9477967282602602,a
106,135,1,0.7120630210930619,a
106,157,1,0.7276310288101343,a
106,175,1,0.6274325421594227,a
107,121,1,0.5534401082596949,a
107,171,1,0.9520539864662259,a
107,179,1,0.6653099674194995,a
107,187,1,0.45686401070785065,a
109,147,1,0.3511192916209218,a
109,181,1,0.9149970298148031,a
109,185,1,0.9395020008965982,a
110,122,1,0.5270124614616581,a
110,165,1,0.48334332691852844,a
111,131,1,0.7260904588363902,a
111,132,1,0.8018931952777812,a
111,187,1,0.896465909930622,a
112,198,1,0.54963365858051,a
113,180,1,0.5599709914008404,a
113,201,1,0.6185768935926743,a
114,127,1,0.3182632200133308,a
114,183,1,0.9774775992961617,a
116,126,1,0.30452045148528456,a
116,129,1,0.9205636612021726,a
116,145,1,0.9350504762898031,a
117,122,1,0.9319975269661527,a
117,124,1,0.5245679029203881,a
117,148,1,0.7194146000470762,a
117,195,1,0.8891932588260105,a
118,130,1,0.5156759536548273,a
118,142,1,0.45608306835811147,a
120,135,1,0.7365658699991222,a
120,196,1,0.338492644097843,a
122,126,1,0.8813463670110924,a
122,147,1,0.35948277193122813,a
122,149,1,0.4255976871141436,a
123,186,1,0.6543858620343064,a
124,154,1,0.6075515740330156,a
124,179,1,0.34397675203346995,a
124,199,1,0.8445277063973398,a
125,153,1,0.5336824116799255,a
125,193,1,0.6223801290306867,a
126,149,1,0.920859688810969,a
126,178,1,0.8852374990646601,a
127,143,1,0.42624136761909115,a
127,184,1,0.8411810799739534,a
127,201,1,0.9327012867419848,a
127,202,1,0.8460821454194623,a
128,141,1,0.46789140665594664,a
129,168,1,0.3180492309621884,a
129,173,1,0.9176242402083243,a
130,133,1,0.8366097049621346,a
130,152,1,0.900782809366965,a
131,159,1,0.6318064121162075,a
131,166,1,0.8173491650939091,a
131,167,1,0.35249628090351753,a
132,149,1,0.8231107779088962,a
132,198,1,0.37103060854509307,a
134,142,1,0.6243611843210812,a
135,155,1,0.4654134504564669,a
135,163,1,0.8099559176903264,a
136,155,1,0.44069575211749584,a
136,160,1,0.9055682492098578,a
136,188,1,0.6409561003741916,a
137,148,1,0.7205239101437678,a
137,159,1,0.7776107538771869,a
137,180,1,0.9913971916273343,a
138,141,1,0.640708502662124,a
138,188,1,0.8223310643636703,a
139,180,1,0.9432636505830958,a
141,150,1,0.4415228124721745,a
141,162,1,0.3013575155586418,a
142,185,1,0.4471213555905953,a
143,150,1,0.48614750895905756,a
145,183,1,0.7093350049787197,a
145,189,1,0.30932358515019104,a
145,194,1,0.3706751403910586,a
146,151,1,0.7190150435516566,a
147,160,1,0.4673686566345444,a
147,180,1,0.5969776388319998,a
148,162,1,0.7073871221317913,a
149,184,1,0.8914730163922437,a
149,191,1,0.6089852333882859,a
153,163,1,0.7849229815831782,a
153,183,1,0.7580106751405509,a
153,201,1,0.4433724569364067,a
154,189,1,0.5024319485035735,a
154,198,1,0.9125717787122067,a
157,160,1,0.6158467169910841,a
158,160,1,0.45344688217356754,a
158,178,1,0.7321443914626851,a
158,194,1,0.3591163414752962,a
159,173,1,0.3032874199952609,a
159,189,1,0.5116166145621784,a
159,191,1,0.5990019591823805,a
161,190,1,0.39073648256597854,a
162,194,1,0.652072533996219,a
164,185,1,0.4291028047309803,a
164,186,1,0.4613451642255785,a
165,183,1,0.37667592313300136,a
165,200,1,0.5388518091283558,a
169,200,1,0.33959278479652855,a
170,186,1,0.9529216927535611,a
171,181,1,0.8615386954252062,a
171,195,1,0.9620521484579143,a
172,178,1,0.6088251960087918,a
172,187,1,0.9798289425481967,a
172,194,1,0.7228541631924885,a
174,185,1,0.6961086613553824,a
176,201,1,0.4627907069919645,a
178,194,1,0.430578086210204,a
178,195,1,0.8454280182641136,a
179,198,1,0.5071210285833531,a
180,200,1,0.628903556408309,a
181,182,1,0.6164878961553668,a
181,200,1,0.4657437233390991,a
184,187,1,0.7407307016306871,a
184,195,1,0.6481851802004888,a
185,188,1,0.3999803292818062,a
193,202,1,0.41223699624108756,a
0,7,1,0.9187411578772346,a
0,11,1,0.7398808018451237,a
0,25,1,0.9822920222470932,a
0,26,1,0.545212289498969,a
0,30,1,0.6171391980042278,a
0,39,1,0.8378961526657238,a
0,48,1,0.346425879925972,a
0,56,1,0.528745888341736,a
0,58,1,0.5799022361463793,a
0,62,1,0.8920003599904311,a
0,64,1,0.9371160044976432,a
0,75,1,0.9275229156476688,a
0,79,1,0.39679924264850985,a
0,80,1,0.9538342383702796,a
0,82,1,0.7783549270430294,a
0,86,1,0.5307012663127406,a
0,87,1,0.7763187953629063,a
0,88,1,0.3679233648607283,a
0,89,1,0.5450401087712013,a
0,91,1,0.8503551303149297,a
0,93,1,0.8295372931977816,a
0,94,1,0.44000854352676555,a
0,96,1,0.3769638536525641,a
0,104,1,0.3397582965593254,a
0,107,1,0.9522492621319081,a
0,108,1,0.6570679464622812,a
0,109,1,0.6007972140745643,a
0,112,1,0.7426947360497151,a
0,117,1,0.9657013181729599,a
0,121,1,0.5832386669295888,a
0,132,1,0.450123091696931,a
0,134,1,0.7533660584927608,a
0,136,1,0.9037236134321283,a
0,137,1,0.8058656484012916,a
0,139,1,0.5019022353449514,a
0,142,1,0.33314420412611884,a
0,143,1,0.4088627090359518,a
0,146,1,0.8683328073460068,a
0,155,1,0.5184753497550796,a
0,162,1,0.4641629064856151,a
0,164,1,0.31379503040292894,a
0,165,1,0.3641903002592549,a
0,168,1,0.9911699141729489,a
0,170,1,0.5321134830551013,a
0,174,1,0.4007149707795001,a
0,176,1,0.34381549610915274,a
0,177,1,0.763810153239697,a
0,183,1,0.7270546016456452,a
0,184,1,0.44058957969975265,a
0,185,1,0.6832990092509397,a
0,193,1,0.33045348258407614,a
0,196,1,0.3943578889013164,a
0,198,1,0.49989919468113553,a
1,14,1,0.4479509655968799,a
1,16,1,0.4190686155607328,a
1,32,1,0.7059695874242355,a
1,33,1,0.9673129170923953,a
1,38,1,0.3602884395113767,a
1,40,1,0.38311057196479115,a
1,45,1,0.31331455504625433,a
1,46,1,0.7590607617304036,a
1,51,1,0.5527880618476106,a
1,61,1,0.803319010056766,a
1,62,1,0.7987581941194735,a
1,67,1,0.7975389762382276,a
1,69,1,0.5515110576018025,a
1,70,1,0.6921351484892517,a
1,73,1,0.35867782050042973,a
1,74,1,0.41205388573241597,a
1,77,1,0.32415503872828394,a
1,80,1,0.7948552876258517,a
1,84,1,0.7549445984764174,a
1,85,1,0.963022305578338,a
1,87,1,0.826918983217027,a
1,90,1,0.31743404883085885,a
1,91,1,0.6062041291504711,a
1,95,1,0.7030214722625274,a
1,99,1,0.5324348843023269,a
1,104,1,0.4146590930169253,a
1,110,1,0.8985278543442394,a
1,117,1,0.3985563988539294,a
1,118,1,0.9217366113802199,a
1,125,1,0.3789922936788181,a
1,129,1,0.9781140330934273,a
1,130,1,0.908771157398875,a
1,148,1,0.41652546808314017,a
1,156,1,0.9741601148766081,a
1,162,1,0.43982218135177653,a
1,166,1,0.7822084597231855,a
1,172,1,0.5668861517527728,a
1,175,1,0.4677278766674979,a
1,178,1,0.5314507923564243,a
1,180,1,0.7391827000227129,a
1,183,1,0.9270349928712172,a
1,185,1,0.9411388180983191,a
2,8,1,0.6700065032176636,a
2,11,1,0.5201676800166496,a
2,12,1,0.527582039890597,a
2,13,1,0.8562600584135105,a
2,20,1,0.31222656102727375,a
2,24,1,0.7518520322268301,a
2,25,1,0.8999919050786926,a
2,26,1,0.9963803137630776,a
2,27,1,0.4403270384133423,a
2,37,1,0.9422574618891288,a
2,43,1,0.30242964317389953,a
2,45,1,0.5827900734455671,a
2,46,1,0.3860400281283468,a
2,47,1,0.7494942323336659,a
2,49,1,0.6733393418412029,a
2,53,1,0.4799015379567699,a
2,57,1,0.923364464351087,a
2,59,1,0.6535587791070057,a
2,62,1,0.3859805310995106,a
2,64,1,0.3503364031738531,a
2,70,1,0.6544000800427373,a
2,74,1,0.42890483473559327,a
2,75,1,0.8140437290346874,a
2,76,1,0.8461550863792084,a
2,79,1,0.3689657760698313,a
2,81,1,0.5212808100672203,a
2,91,1,0.9181620480824617,a
2,92,1,0.3851346730523783,a
2,96,1,0.39304285509075315,a
2,97,1,0.8247742097102773,a
2,99,1,0.3998466644790992,a
2,101,1,0.5735504723388505,a
2,102,1,0.32152217043987896,a
2,109,1,0.8821190930354859,a
2,111,1,0.346063713724716,a
2,112,1,0.8410584386424718,a
2,115,1,0.9837007604063381,a
2,121,1,0.605410245064169,a
2,122,1,0.3776813500548454,a
2,123,1,0.41584853885744494,a
2,125,1,0.6431688947896952,a
2,136,1,0.4751076881797057,a
2,137,1,0.8345656868890177,a
2,138,1,0.37534723680887183,a
2,140,1,0.9326904735441952,a
2,142,1,0.7080921610618038,a
2,145,1,0.5278557698385354,a
2,147,1,0.454782395936247,a
2,152,1,0.4692941442666824,a
2,153,1,0.4459518391009723,a
2,154,1,0.4560341291161568,a
2,157,1,0.3963986957609318,a
2,159,1,0.9725830044072312,a
2,162,1,0.4457201913718388,a
2,163,1,0.5323164573851057,a
2,176,1,0.48452440557176224,a
2,183,1,0.5464610833231204,a
2,189,1,0.4609406228334154,a
2,191,1,0.5869944238807401,a
2,197,1,0.3381875300049345,a
2,200,1,0.6673231660350206,a
2,202,1,0.5424070385098361,a
14,66,2,0.989620077686,u
157,15,4,0.748713506408,u
157,15,5,0.738803909497,u
91,85,5,0.937695761447,u
38,185,10,0.5690426521607554,a
84,25,10,0.9126493398416975,a
10,184,10,0.8089502012892356,a
179,99,10,0.9191339887866905,a
185,124,10,0.597135621031838,a
141,72,10,0.7841635482217018,r
80,151,10,0.9039240660539571,r
81,127,10,0.5639534538636357,r
49,51,11,0.6784136238737448,a
125,56,11,0.5126245290559537,a
61,10,11,0.605230846461781,a
195,166,11,0.7465408825090951,a
167,131,11,0.35249628090351753,r
135,11,11,0.4257489153187285,r
189,105,11,0.8061676051681463,r
193,0,11,0.33045348258407614,r
131,167,12,0.7111227458980278,a
162,170,12,0.9419707945914102,a
158,37,12,0.4500869505845083,a
113,111,12,0.718014532408696,a
85,155,12,0.866871213180481,a
74,10,12,0.8129791130524144,r
72,194,12,0.4223648246223349,r
184,149,12,0.8914730163922437,r
57,26,12,0.8279190756285204,r
46,140,12,0.9347666101098999,r
120,16,12,0.9199008255153207,r
99,66,12,0.8286821031467173,r
63,169,13,0.4659118954380972,a
58,196,13,0.730814402935623,a
182,72,13,0.3151914327215419,a
142,49,13,0.4567151071549838,a
48,109,13,0.9872768213787728,a
118,35,13,0.40509382300580893,r
171,195,13,0.9620521484579143,r
138,88,13,0.62923645286761,r
17,16,13,0.31426353548307057,r
88,38,13,0.44827342880892485,r
115,20,13,0.9751122486899331,r
186,105,13,0.7903151679123447,r
18,183,14,0.3379345911492155,a
4,142,14,0.6581469244809246,a
48,57,14,0.5167500772380362,a
132,128,14,0.5268824127571623,a
177,114,14,0.6116574237435977,a
123,137,14,0.534363615876802,a
192,83,14,0.3112335846708782,a
99,163,14,0.6703733537617294,r
140,82,14,0.3671661625879702,r
6,14,14,0.7532384323077539,r
69,193,15,0.6745780092294764,a
65,174,15,0.8339908111442074,a
55,114,15,0.6193718530462407,a
88,156,15,0.8136652491953247,a
150,143,15,0.48614750895905756,r
101,2,15,0.5735504723388505,r
79,60,15,0.45321696085593455,r
93,58,15,0.739240269186721,r
116,62,15,0.9188300913261933,r
52,146,16,0.8250776057194058,a
199,40,16,0.33626491573597617,a
116,200,16,0.6770394863105808,a
142,149,16,0.847662970027969,a
141,174,16,0.44510899699459505,a
104,2,16,0.38200846714612896,a
28,112,16,0.7066285100315555,a
47,170,16,0.9098916368680732,r
85,92,16,0.9741835565574994,r
128,70,16,0.32870553100150574,r
147,160,16,0.4673686566345444,r
4,77,16,0.5358049298986339,r
65,61,16,0.8865442987678833,r
53,3,16,0.8763946332583832,r
140,2,16,0.9326904735441952,r
167,47,16,0.6886534735018397,r
180,137,16,0.9913971916273343,r
119,94,16,0.7389763767314692,r
11,64,16,0.972033365216052,r
43,0,17,0.9221624216520004,a
110,173,17,0.4051403925099334,a
148,71,17,0.6877909286971992,a
123,177,17,0.34405161262475015,a
155,135,17,0.4654134504564669,r
185,64,17,0.9628766782457108,r
195,184,17,0.6481851802004888,r
167,131,17,0.7111227458980278,r
10,182,18,0.5789525610619799,a
82,160,18,0.4293746341444533,a
49,141,18,0.3350331030472714,a
201,5,18,0.8485301488313364,a
39,192,18,0.7148395793638733,a
13,186,18,0.7269816613003178,r
93,0,18,0.8295372931977816,r
88,156,18,0.8136652491953247,r
20,98,19,0.5081033524778036,a
77,52,19,0.8568691955996166,a
130,69,19,0.5549578811469501,a
11,68,19,0.9197600853994923,a
145,135,19,0.7114944559385663,a
100,32,19,0.8662308429796899,a
164,185,19,0.4291028047309803,r
57,2,19,0.923364464351087,r
99,2,19,0.3998466644790992,r
158,160,19,0.45344688217356754,r
74,132,20,0.5701374158993775,a
174,45,20,0.5891167306421806,a
77,186,20,0.9860411015776804,a
100,143,20,0.6244461794723865,a
143,156,20,0.8809410983061907,a
32,185,20,0.4378284838896719,a
130,59,20,0.8244281722320235,a
33,25,20,0.448492795086471,r
25,58,20,0.7583422957081912,r
56,160,20,0.906432446859275,r
31,73,20,0.7219016823444713,r
125,71,20,0.7641425236783213,r
44,18,21,0.37278372276933835,a
119,181,21,0.5136914422489934,a
92,107,21,0.8092291067121464,a
144,2,21,0.6557969378935906,a
71,58,21,0.37593121515101263,a
138,103,21,0.9089384114628862,a
88,137,21,0.9019020511448275,a
23,138,21,0.6064010828661592,a
86,0,21,0.5307012663127406,r
46,118,21,0.9771590932104888,r
180,147,21,0.5969776388319998,r
127,143,21,0.42624136761909115,r
89,94,21,0.5658919211103636,r
134,0,21,0.7533660584927608,r
39,177,21,0.4040955390265119,r
189,145,21,0.30932358515019104,r
106,85,21,0.8806763816189,r
101,182,22,0.6023905487802997,a
85,119,22,0.9745317500960078,a
33,104,22,0.597736004800917,a
197,188,22,0.7601164919818468,a
151,10,22,0.41809111058555737,a
173,193,22,0.6662655889772826,a
105,128,22,0.48561407441163623,a
92,40,22,0.45547592666526193,a
128,90,22,0.47776769033688593,a
148,117,22,0.7194146000470762,r
117,51,22,0.6496677436839142,r
158,57,22,0.34324271220257285,r
110,165,22,0.48334332691852844,r
129,173,22,0.9176242402083243,r
101,75,22,0.8562356534314279,r
21,88,23,0.8126163910334887,a
41,65,23,0.42093334126072784,a
135,63,23,0.8027673333814709,a
27,183,23,0.6680552031947128,a
79,84,23,0.9688607773054034,a
174,182,23,0.40206162644060767,a
78,71,23,0.7940786837676963,r
95,143,23,0.6827064964786412,r
