# Wed Nov 22 11:33:38 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
source,timec,news,ag1,ag2,time,type
2,1,15682368ee204f83,120,14,6,p
2,1,15682368ee204f83,23,184,6,p
0,1,1c129a0e6fd49d81,0,76,6,p
2,1,15682368ee204f83,14,197,6,p
0,1,1c129a0e6fd49d81,141,155,6,p
1,1,c1854fe826fc2d76,94,87,6,p
1,1,c1854fe826fc2d76,1,147,6,p
2,1,15682368ee204f83,63,90,6,p
0,1,1c129a0e6fd49d81,200,44,6,p
0,1,1c129a0e6fd49d81,26,170,6,p
1,1,c1854fe826fc2d76,143,17,7,p
2,1,15682368ee204f83,120,14,7,p
1,1,c1854fe826fc2d76,57,130,7,p
0,1,1c129a0e6fd49d81,158,72,7,p
2,1,15682368ee204f83,63,34,7,p
2,1,15682368ee204f83,5,139,7,p
0,1,1c129a0e6fd49d81,8,156,7,p
2,1,15682368ee204f83,14,120,7,p
0,1,1c129a0e6fd49d81,51,11,7,p
0,1,1c129a0e6fd49d81,52,162,7,p
2,1,15682368ee204f83,41,96,7,p
1,1,c1854fe826fc2d76,43,89,7,p
0,1,1c129a0e6fd49d81,113,105,7,p
2,1,15682368ee204f83,138,167,7,p
1,1,c1854fe826fc2d76,172,81,7,p
2,1,15682368ee204f83,7,50,7,p
0,1,1c129a0e6fd49d81,35,80,7,p
1,1,c1854fe826fc2d76,143,168,7,p
0,1,1c129a0e6fd49d81,164,12,7,p
2,1,15682368ee204f83,27,140,7,p
2,1,15682368ee204f83,33,174,7,p
2,1,15682368ee204f83,19,33,7,p
2,1,15682368ee204f83,5,70,7,p
0,1,1c129a0e6fd49d81,15,103,7,p
0,1,1c129a0e6fd49d81,72,138,7,p
0,1,1c129a0e6fd49d81,62,13,7,p
2,1,15682368ee204f83,19,20,7,p
0,1,1c129a0e6fd49d81,158,187,7,p
2,1,15682368ee204f83,14,131,7,p
2,1,15682368ee204f83,5,55,7,p
2,1,15682368ee204f83,37,149,7,p
0,1,1c129a0e6fd49d81,72,175,7,p
0,1,1c129a0e6fd49d81,92,26,7,p
0,1,1c129a0e6fd49d81,11,133,7,p
2,1,15682368ee204f83,3,47,7,p
1,1,c1854fe826fc2d76,57,54,7,p
1,1,c1854fe826fc2d76,81,202,7,p
1,1,c1854fe826fc2d76,100,93,7,p
0,1,1c129a0e6fd49d81,12,164,7,p
2,1,15682368ee204f83,14,119,7,p
2,1,15682368ee204f83,18,68,7,p
0,1,1c129a0e6fd49d81,0,196,7,p
2,1,15682368ee204f83,97,64,7,p
2,1,15682368ee204f83,56,132,7,p
1,1,c1854fe826fc2d76,29,79,7,p
2,1,15682368ee204f83,22,58,7,p
2,1,15682368ee204f83,32,165,7,p
2,1,15682368ee204f83,46,189,7,p
0,1,1c129a0e6fd49d81,72,158,7,p
1,1,c1854fe826fc2d76,79,188,7,p
2,1,15682368ee204f83,50,46,7,p
0,1,1c129a0e6fd49d81,164,145,7,p
2,1,15682368ee204f83,22,195,7,p
2,1,15682368ee204f83,24,94,7,p
0,1,1c129a0e6fd49d81,66,88,7,p
1,1,c1854fe826fc2d76,71,49,7,p
1,1,c1854fe826fc2d76,181,87,7,p
2,1,15682368ee204f83,6,42,7,p
0,1,1c129a0e6fd49d81,0,76,7,p
2,1,15682368ee204f83,47,3,7,p
0,1,1c129a0e6fd49d81,175,25,7,p
2,1,15682368ee204f83,3,63,7,p
1,1,c1854fe826fc2d76,82,104,7,p
0,1,1c129a0e6fd49d81,52,32,7,p
2,1,15682368ee204f83,58,117,7,p
1,1,c1854fe826fc2d76,82,157,7,p
1,1,c1854fe826fc2d76,104,82,7,p
2,1,15682368ee204f83,14,197,7,p
0,1,1c129a0e6fd49d81,162,152,7,p
0,1,1c129a0e6fd49d81,156,10,7,p
2,1,15682368ee204f83,23,184,7,p
2,1,15682368ee204f83,94,116,7,p
2,1,15682368ee204f83,20,28,7,p
2,1,15682368ee204f83,63,90,7,p
1,1,c1854fe826fc2d76,202,190,7,p
0,1,1c129a0e6fd49d81,88,106,7,p
1,1,c1854fe826fc2d76,79,29,7,p
1,1,c1854fe826fc2d76,74,43,7,p
0,1,1c129a0e6fd49d81,146,134,7,p
2,1,15682368ee204f83,99,95,7,p
0,1,1c129a0e6fd49d81,113,59,7,p
0,1,1c129a0e6fd49d81,133,135,7,p
0,1,1c129a0e6fd49d81,8,166,7,p
0,1,1c129a0e6fd49d81,11,113,7,p
1,1,c1854fe826fc2d76,17,143,7,p
2,1,15682368ee204f83,41,107,7,p
1,1,c1854fe826fc2d76,173,128,7,p
0,1,1c129a0e6fd49d81,146,83,7,p
2,1,15682368ee204f83,24,86,7,p
2,1,15682368ee204f83,56,23,7,p
2,1,15682368ee204f83,37,193,7,p
1,1,c1854fe826fc2d76,1,199,7,p
1,1,c1854fe826fc2d76,57,176,7,p
2,1,15682368ee204f83,131,69,7,p
0,1,1c129a0e6fd49d81,52,192,7,p
2,1,15682368ee204f83,55,5,7,p
0,1,1c129a0e6fd49d81,30,125,7,p
1,1,c1854fe826fc2d76,126,191,7,p
0,1,1c129a0e6fd49d81,26,92,7,p
1,1,c1854fe826fc2d76,54,122,7,p
2,1,15682368ee204f83,24,21,7,p
2,1,15682368ee204f83,50,7,7,p
2,1,15682368ee204f83,41,77,7,p
0,1,1c129a0e6fd49d81,0,169,7,p
2,1,15682368ee204f83,84,137,7,p
1,1,c1854fe826fc2d76,29,100,7,p
1,1,c1854fe826fc2d76,29,183,7,p
0,1,1c129a0e6fd49d81,182,109,7,p
0,1,1c129a0e6fd49d81,35,45,7,p
0,1,1c129a0e6fd49d81,32,52,7,p
0,1,1c129a0e6fd49d81,51,60,7,p
0,1,1c129a0e6fd49d81,65,30,7,p
0,1,1c129a0e6fd49d81,11,85,7,p
2,1,15682368ee204f83,36,121,7,p
0,1,1c129a0e6fd49d81,0,67,7,p
2,1,15682368ee204f83,86,179,7,p
0,1,1c129a0e6fd49d81,51,78,7,p
2,1,15682368ee204f83,77,114,7,p
1,1,c1854fe826fc2d76,17,40,7,p
2,1,15682368ee204f83,6,194,7,p
0,1,1c129a0e6fd49d81,13,62,7,p
0,1,1c129a0e6fd49d81,52,146,7,p
0,1,1c129a0e6fd49d81,200,44,7,p
0,1,1c129a0e6fd49d81,155,141,7,p
2,1,15682368ee204f83,58,118,7,p
0,1,1c129a0e6fd49d81,65,182,7,p
2,1,15682368ee204f83,165,148,7,p
2,1,15682368ee204f83,86,150,7,p
2,1,15682368ee204f83,34,111,7,p
2,1,15682368ee204f83,6,84,7,p
1,1,c1854fe826fc2d76,102,129,7,p
2,1,15682368ee204f83,91,151,7,p
2,1,15682368ee204f83,21,24,7,p
2,1,15682368ee204f83,14,120,8,p
2,1,15682368ee204f83,34,111,8,p
2,1,15682368ee204f83,19,20,8,p
1,1,c1854fe826fc2d76,82,9,8,p
2,1,15682368ee204f83,111,183,8,p
1,1,c1854fe826fc2d76,57,176,8,p
2,1,15682368ee204f83,86,150,8,p
0,1,1c129a0e6fd49d81,60,145,8,p
0,1,1c129a0e6fd49d81,156,10,8,p
2,1,15682368ee204f83,119,14,8,p
2,1,15682368ee204f83,24,21,8,p
2,1,15682368ee204f83,91,151,8,p
0,1,1c129a0e6fd49d81,51,60,8,p
2,1,15682368ee204f83,6,84,8,p
1,1,c1854fe826fc2d76,17,143,8,p
0,1,1c129a0e6fd49d81,52,146,8,p
0,1,1c129a0e6fd49d81,32,165,8,p
1,1,c1854fe826fc2d76,79,29,8,p
0,1,1c129a0e6fd49d81,0,67,8,p
2,1,15682368ee204f83,20,28,8,p
0,1,1c129a0e6fd49d81,52,192,8,p
1,1,c1854fe826fc2d76,1,199,8,p
2,1,15682368ee204f83,3,63,8,p
0,1,1c129a0e6fd49d81,25,175,8,p
2,1,15682368ee204f83,21,24,8,p
2,1,15682368ee204f83,22,195,8,p
0,1,1c129a0e6fd49d81,187,177,8,p
2,1,15682368ee204f83,6,42,8,p
1,1,c1854fe826fc2d76,54,122,8,p
0,1,1c129a0e6fd49d81,0,196,8,p
1,1,c1854fe826fc2d76,181,87,8,p
0,1,1c129a0e6fd49d81,146,83,8,p
2,1,15682368ee204f83,22,58,8,p
1,1,c1854fe826fc2d76,79,188,8,p
2,1,15682368ee204f83,56,132,8,p
0,1,1c129a0e6fd49d81,162,152,8,p
0,1,1c129a0e6fd49d81,72,138,8,p
0,1,1c129a0e6fd49d81,60,106,8,p
1,1,c1854fe826fc2d76,74,43,8,p
0,1,1c129a0e6fd49d81,35,80,8,p
0,1,1c129a0e6fd49d81,186,61,8,p
0,1,1c129a0e6fd49d81,8,166,8,p
2,1,15682368ee204f83,14,197,8,p
0,1,1c129a0e6fd49d81,30,125,8,p
2,1,15682368ee204f83,3,47,8,p
1,1,c1854fe826fc2d76,57,54,8,p
0,1,1c129a0e6fd49d81,65,182,8,p
1,1,c1854fe826fc2d76,102,129,8,p
0,1,1c129a0e6fd49d81,60,135,8,p
0,1,1c129a0e6fd49d81,11,51,8,p
2,1,15682368ee204f83,19,33,8,p
1,1,c1854fe826fc2d76,93,108,8,p
2,1,15682368ee204f83,58,118,8,p
1,1,c1854fe826fc2d76,172,81,8,p
0,1,1c129a0e6fd49d81,32,52,8,p
1,1,c1854fe826fc2d76,71,49,8,p
0,1,1c129a0e6fd49d81,35,45,8,p
0,1,1c129a0e6fd49d81,72,158,8,p
2,1,15682368ee204f83,99,95,8,p
1,1,c1854fe826fc2d76,82,157,8,p
2,1,15682368ee204f83,63,34,8,p
0,1,1c129a0e6fd49d81,62,13,8,p
2,1,15682368ee204f83,5,139,8,p
2,1,15682368ee204f83,18,68,8,p
1,1,c1854fe826fc2d76,100,93,8,p
0,1,1c129a0e6fd49d81,51,78,8,p
0,1,1c129a0e6fd49d81,60,140,8,p
0,1,1c129a0e6fd49d81,66,88,8,p
1,1,c1854fe826fc2d76,43,89,8,p
0,1,1c129a0e6fd49d81,11,85,8,p
0,1,1c129a0e6fd49d81,11,161,8,p
2,1,15682368ee204f83,111,100,8,p
1,1,c1854fe826fc2d76,173,128,8,p
2,1,15682368ee204f83,63,90,8,p
0,1,1c129a0e6fd49d81,158,187,8,p
2,1,15682368ee204f83,50,7,8,p
2,1,15682368ee204f83,37,193,8,p
0,1,1c129a0e6fd49d81,11,113,8,p
0,1,1c129a0e6fd49d81,60,76,8,p
0,1,1c129a0e6fd49d81,65,30,8,p
2,1,15682368ee204f83,58,117,8,p
0,1,1c129a0e6fd49d81,11,133,8,p
0,1,1c129a0e6fd49d81,113,59,8,p
2,1,15682368ee204f83,84,137,8,p
0,1,1c129a0e6fd49d81,164,12,8,p
2,1,15682368ee204f83,97,64,8,p
2,1,15682368ee204f83,21,174,8,p
2,1,15682368ee204f83,111,44,8,p
1,1,c1854fe826fc2d76,81,202,8,p
2,1,15682368ee204f83,37,149,8,p
0,1,1c129a0e6fd49d81,175,25,8,p
2,1,15682368ee204f83,55,5,8,p
2,1,15682368ee204f83,7,50,8,p
1,1,c1854fe826fc2d76,57,130,8,p
2,1,15682368ee204f83,41,107,8,p
1,1,c1854fe826fc2d76,40,17,8,p
0,1,1c129a0e6fd49d81,72,53,8,p
0,1,1c129a0e6fd49d81,92,26,8,p
0,1,1c129a0e6fd49d81,52,32,8,p
2,1,15682368ee204f83,56,23,8,p
1,1,c1854fe826fc2d76,143,168,8,p
0,1,1c129a0e6fd49d81,113,105,8,p
1,1,c1854fe826fc2d76,74,43,9,p
2,1,15682368ee204f83,5,139,9,p
0,1,1c129a0e6fd49d81,146,83,9,p
0,1,1c129a0e6fd49d81,35,80,9,p
0,1,1c129a0e6fd49d81,72,53,9,p
0,1,1c129a0e6fd49d81,65,182,9,p
2,1,15682368ee204f83,21,24,9,p
0,1,1c129a0e6fd49d81,186,61,9,p
0,1,1c129a0e6fd49d81,52,32,9,p
1,1,c1854fe826fc2d76,1,199,9,p
0,1,1c129a0e6fd49d81,11,51,9,p
0,1,1c129a0e6fd49d81,72,138,9,p
2,1,15682368ee204f83,14,120,9,p
0,1,1c129a0e6fd49d81,52,192,9,p
2,1,15682368ee204f83,20,19,9,p
0,1,1c129a0e6fd49d81,60,135,9,p
0,1,1c129a0e6fd49d81,11,161,9,p
1,1,c1854fe826fc2d76,93,108,9,p
2,1,15682368ee204f83,7,50,9,p
1,1,c1854fe826fc2d76,108,20,9,p
2,1,15682368ee204f83,3,47,9,p
0,1,1c129a0e6fd49d81,72,158,9,p
2,1,15682368ee204f83,38,27,9,p
0,1,1c129a0e6fd49d81,61,186,9,p
1,1,c1854fe826fc2d76,108,93,9,p
1,1,c1854fe826fc2d76,181,87,9,p
0,1,1c129a0e6fd49d81,113,59,9,p
1,1,c1854fe826fc2d76,79,188,9,p
0,1,1c129a0e6fd49d81,35,45,9,p
2,1,15682368ee204f83,19,33,9,p
0,1,1c129a0e6fd49d81,30,125,9,p
1,1,c1854fe826fc2d76,172,81,9,p
2,1,15682368ee204f83,55,5,9,p
0,1,1c129a0e6fd49d81,32,52,9,p
0,1,1c129a0e6fd49d81,51,60,9,p
1,1,c1854fe826fc2d76,54,122,9,p
0,1,1c129a0e6fd49d81,164,12,9,p
