# Wed Nov 22 12:08:51 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
ag1,ag2,time,weight,type
35,156,1,0.645930500504085,a
36,109,1,0.7063815108090543,a
36,120,1,0.5472502236924357,a
36,140,1,0.5245931291343937,a
37,57,1,0.7116611918864817,a
37,130,1,0.5473104037605313,a
37,140,1,0.5504176580036639,a
37,177,1,0.3782224827955324,a
37,188,1,0.6635553062414824,a
37,198,1,0.39130392185099333,a
38,88,1,0.6507954879067234,a
38,116,1,0.8171842376646219,a
38,140,1,0.9381255329165377,a
38,162,1,0.4328035332574827,a
38,193,1,0.6158867369169913,a
39,89,1,0.7277529041440798,a
39,124,1,0.9600445489994494,a
39,145,1,0.5219082899142796,a
39,182,1,0.7387872605894451,a
40,111,1,0.9847779066183227,a
40,117,1,0.6541989831471413,a
40,142,1,0.5482301809421821,a
40,171,1,0.6877643682564669,a
40,178,1,0.965271002500824,a
40,201,1,0.6265138835842314,a
41,43,1,0.9518280370776637,a
41,51,1,0.5392079967522043,a
41,67,1,0.5302273200901193,a
41,106,1,0.7803820361257947,a
41,124,1,0.8631827596750237,a
41,128,1,0.744843674666359,a
42,76,1,0.6278009710836292,a
42,117,1,0.4083836061548563,a
42,164,1,0.64947926845431,a
42,180,1,0.586249441197677,a
42,184,1,0.9775777734870263,a
43,53,1,0.3355633939178038,a
43,56,1,0.6236118920447657,a
43,123,1,0.33535374913864635,a
43,126,1,0.6051162265256889,a
43,139,1,0.9798848568801106,a
44,54,1,0.5544686858257837,a
44,58,1,0.4679197371630629,a
44,146,1,0.7266393536490274,a
45,93,1,0.49688144431971215,a
45,120,1,0.8628831631608662,a
45,141,1,0.6981220092685305,a
45,144,1,0.39332945448064555,a
46,164,1,0.8171172486368872,a
46,202,1,0.5994924271355353,a
47,57,1,0.36721271816330153,a
47,60,1,0.8976092538154425,a
47,69,1,0.9010351472911682,a
47,77,1,0.9232166428245829,a
47,96,1,0.5718386233311663,a
47,101,1,0.7193124325777791,a
47,169,1,0.6987712629942853,a
48,124,1,0.5617918453481442,a
48,129,1,0.6839426875145411,a
48,184,1,0.5469873573140954,a
49,77,1,0.5776677281950714,a
49,122,1,0.37857265646694355,a
49,152,1,0.6236905725095933,a
49,155,1,0.6874805917894732,a
49,172,1,0.7855042271286821,a
50,95,1,0.6379937812075224,a
50,101,1,0.40742228069398523,a
51,132,1,0.5878339707802531,a
51,172,1,0.310505056479599,a
52,65,1,0.6287473280611835,a
52,68,1,0.6900894751091782,a
52,112,1,0.8758743371462452,a
52,127,1,0.6926953032567916,a
52,195,1,0.592565608379069,a
52,201,1,0.3483576743388085,a
53,75,1,0.3585834403927172,a
53,99,1,0.9033736209839089,a
53,157,1,0.9175492367667584,a
53,158,1,0.6076872588412731,a
53,185,1,0.7701612274408434,a
53,196,1,0.8828910758882471,a
53,201,1,0.6689117527322099,a
54,62,1,0.6148104427226406,a
54,69,1,0.9760695486204836,a
54,99,1,0.6027649057068979,a
54,118,1,0.5683441294328389,a
54,138,1,0.5676706248221967,a
54,167,1,0.651684784459618,a
54,185,1,0.5344999401741111,a
54,189,1,0.5213412309335844,a
55,145,1,0.7539883221298582,a
56,61,1,0.6647236054517862,a
56,65,1,0.9573909343849993,a
56,101,1,0.38292822024155815,a
56,111,1,0.9268032497970502,a
56,118,1,0.4798127480863974,a
56,121,1,0.42596623429798197,a
56,145,1,0.9806810241288426,a
57,97,1,0.4935313813641351,a
57,170,1,0.8421820313509569,a
58,130,1,0.40073185424035584,a
58,150,1,0.6643710075167878,a
59,104,1,0.674527992291329,a
59,122,1,0.5713133535043087,a
59,164,1,0.33250635295470127,a
59,181,1,0.8046606453915492,a
60,75,1,0.3716156068418913,a
60,134,1,0.6734277491051279,a
61,118,1,0.4840315784523937,a
61,144,1,0.4626074621422711,a
62,66,1,0.4673903064482873,a
62,71,1,0.6667657963512199,a
62,102,1,0.6957121073864838,a
62,114,1,0.5898122934064871,a
62,143,1,0.7644782680108004,a
62,185,1,0.42550728860064957,a
63,73,1,0.3622918596706923,a
63,97,1,0.89712259073836,a
63,148,1,0.49110570437191203,a
63,188,1,0.8504602590919466,a
64,75,1,0.36852084598727614,a
64,81,1,0.8971928059219729,a
64,133,1,0.9921531502121521,a
64,178,1,0.37695745054960045,a
64,183,1,0.3778447837556595,a
65,71,1,0.9248209569719454,a
65,122,1,0.35604019914957347,a
65,152,1,0.6017182631923896,a
66,112,1,0.43435252074273667,a
66,145,1,0.8654268528115499,a
66,166,1,0.5745130441328232,a
66,198,1,0.8057304781412915,a
67,73,1,0.7594984730931247,a
67,112,1,0.5336436630211845,a
67,124,1,0.8959239300505937,a
67,199,1,0.8336564574814167,a
68,71,1,0.6962575405712306,a
68,94,1,0.9372440215363813,a
68,104,1,0.9376589123705608,a
68,117,1,0.4445473524595117,a
68,130,1,0.42904091563811453,a
68,167,1,0.6333015762770611,a
68,192,1,0.5320798613362645,a
69,171,1,0.9723755616832592,a
70,158,1,0.545314050410328,a
70,179,1,0.945830760753074,a
71,109,1,0.8588849816568824,a
71,148,1,0.35189402478374787,a
71,166,1,0.6316645676989232,a
71,195,1,0.7585034761730473,a
72,84,1,0.501226186788686,a
72,148,1,0.6417421702503996,a
73,126,1,0.34005354393621223,a
73,197,1,0.6884980323953667,a
74,88,1,0.47310650275645977,a
74,144,1,0.7680637913438725,a
74,162,1,0.7576003844087401,a
74,186,1,0.47470851216998955,a
75,105,1,0.7245938328163011,a
75,146,1,0.9166433474701903,a
75,149,1,0.5924649516691811,a
75,198,1,0.35925211543691216,a
76,141,1,0.989678477199865,a
76,196,1,0.7548438390902851,a
77,90,1,0.49369233175331173,a
77,130,1,0.30385590389572886,a
77,135,1,0.40528535021254686,a
77,194,1,0.39604797882922993,a
77,202,1,0.9748433042588682,a
78,142,1,0.5580402326154876,a
79,138,1,0.6985702934222149,a
80,94,1,0.5155671991462529,a
80,176,1,0.5027346615771668,a
80,196,1,0.7798496331652496,a
81,110,1,0.45694534510998674,a
81,124,1,0.8224415643921075,a
81,201,1,0.30511264047793857,a
82,89,1,0.8283311948767806,a
82,109,1,0.4850949138789592,a
82,110,1,0.3146217844595387,a
82,150,1,0.9196258991888242,a
82,186,1,0.35330430158403225,a
83,105,1,0.8837827567462779,a
83,200,1,0.7286954918946231,a
84,97,1,0.873724165227151,a
84,112,1,0.4407492916217073,a
84,172,1,0.5009414674082728,a
84,173,1,0.4091631504074937,a
84,178,1,0.7942149713189787,a
84,191,1,0.7845246534926948,a
85,93,1,0.4953130867409029,a
85,105,1,0.6957547599328302,a
85,129,1,0.5129045185909361,a
85,167,1,0.5081349069746418,a
85,175,1,0.7608081682267466,a
85,184,1,0.742545554894259,a
86,90,1,0.4953052077805112,a
86,145,1,0.6216692329289144,a
86,173,1,0.8824650526921589,a
86,179,1,0.5248263743750436,a
87,89,1,0.9010704731746662,a
87,92,1,0.7306167566835394,a
87,117,1,0.6265682338964209,a
87,176,1,0.5242457579638942,a
87,192,1,0.8797569596907011,a
88,91,1,0.9432786538420725,a
88,96,1,0.9389167864717642,a
89,167,1,0.8814828584023653,a
89,182,1,0.4436362629827964,a
89,198,1,0.5706041776031568,a
90,156,1,0.9006339792008791,a
90,197,1,0.5792904771146417,a
91,96,1,0.497898640097851,a
91,199,1,0.7844806391098387,a
91,202,1,0.911863378159965,a
92,111,1,0.3467340674990005,a
92,176,1,0.6630023058294843,a
92,188,1,0.36768871990484225,a
93,176,1,0.8331484064437644,a
94,116,1,0.5074868776783394,a
94,151,1,0.6419425667746423,a
95,124,1,0.3659610900974516,a
95,129,1,0.9205145180981527,a
98,156,1,0.5525118182164725,a
98,194,1,0.8393620792313004,a
99,142,1,0.7931957109992767,a
99,185,1,0.9280750752617628,a
99,201,1,0.5719991720749931,a
100,129,1,0.679392237368342,a
100,131,1,0.8086575752204923,a
100,168,1,0.5245870240265041,a
100,195,1,0.6928949613372424,a
101,182,1,0.8281399629709678,a
101,185,1,0.9717958699353029,a
102,198,1,0.5432431623985144,a
103,197,1,0.6871040087794436,a
104,116,1,0.6226553444683067,a
104,123,1,0.3789907207039821,a
104,127,1,0.3769320477001724,a
104,183,1,0.5442487228183739,a
105,134,1,0.5748597191992684,a
105,160,1,0.9508048877226314,a
105,178,1,0.7167468688504586,a
106,173,1,0.9939658249126171,a
106,183,1,0.30066828815944013,a
107,110,1,0.34341048256014073,a
107,119,1,0.6679012576847954,a
108,134,1,0.9218725058549664,a
108,163,1,0.5366610055104698,a
108,198,1,0.446768847111642,a
109,133,1,0.6256074601856164,a
109,136,1,0.6522081800437631,a
109,199,1,0.4599632768788413,a
109,201,1,0.9413234812231936,a
110,114,1,0.32985344103184006,a
110,118,1,0.6274634924486402,a
110,134,1,0.8683804544329505,a
110,136,1,0.5553935514931958,a
110,171,1,0.5485276762211092,a
111,154,1,0.7437721416437891,a
112,177,1,0.480496135331819,a
112,193,1,0.6971128084865976,a
113,143,1,0.3678836827157369,a
113,146,1,0.5803798576207162,a
113,178,1,0.3636387331025278,a
114,158,1,0.41451014673564907,a
115,132,1,0.7128063044638064,a
115,185,1,0.5632154329316006,a
116,138,1,0.4726412923055404,a
117,124,1,0.5199791178072883,a
117,162,1,0.7893710500418101,a
117,172,1,0.34285246556185445,a
117,175,1,0.8668137827936202,a
117,188,1,0.8735130393206658,a
117,199,1,0.8514044928777476,a
118,173,1,0.43069454914632566,a
118,177,1,0.7413147640407185,a
119,171,1,0.8117962181432905,a
120,165,1,0.5660570367609272,a
120,192,1,0.6620809483667189,a
121,140,1,0.8531136123145246,a
122,156,1,0.7609344900263411,a
122,184,1,0.9972191104142456,a
123,126,1,0.886227996407505,a
123,190,1,0.9780898661111848,a
123,201,1,0.8248042046363278,a
124,166,1,0.6211745672690149,a
125,136,1,0.5636200338468396,a
125,156,1,0.33892648737902636,a
125,202,1,0.3878718204414445,a
126,158,1,0.31308565919727543,a
126,201,1,0.39612991197420827,a
127,163,1,0.5489045528499867,a
127,199,1,0.30955387270681406,a
128,144,1,0.8573908472274001,a
128,173,1,0.601510546330728,a
129,154,1,0.44924407849789133,a
129,182,1,0.8127312159575624,a
130,135,1,0.570876489350453,a
132,166,1,0.3612659476254529,a
133,166,1,0.6947813366926832,a
133,172,1,0.5682571708180768,a
133,183,1,0.5774618723812845,a
134,169,1,0.8875888952261957,a
134,178,1,0.82836709154597,a
135,141,1,0.8011791608316847,a
135,150,1,0.4825753650320722,a
135,194,1,0.5445176277354893,a
136,148,1,0.6909911423596645,a
137,146,1,0.9943434178762596,a
137,167,1,0.6889164331075095,a
137,177,1,0.8223730425566282,a
137,194,1,0.4908676381184306,a
137,199,1,0.7673477076122992,a
138,170,1,0.8194154461579253,a
139,166,1,0.30389205617273285,a
144,159,1,0.8874202564892453,a
144,185,1,0.7532948017109924,a
146,191,1,0.48964197436269774,a
146,192,1,0.65702488278561,a
148,159,1,0.6624215513434747,a
149,150,1,0.4413906052744907,a
149,194,1,0.5974998272096139,a
150,180,1,0.7165740534954652,a
151,154,1,0.6818978704897072,a
151,182,1,0.847897293815469,a
151,198,1,0.9838842292413601,a
153,177,1,0.8795945113407744,a
153,196,1,0.6429976680930917,a
154,160,1,0.5731115933394781,a
154,185,1,0.5085904233816744,a
155,169,1,0.9004957115448278,a
155,180,1,0.8161108242997273,a
156,166,1,0.37593505786614956,a
156,191,1,0.7902543937199258,a
158,167,1,0.5905769108485807,a
159,166,1,0.3365903378652705,a
160,176,1,0.31533568057281763,a
161,173,1,0.860058270839926,a
162,170,1,0.5678557837312934,a
162,171,1,0.6316857835658898,a
162,179,1,0.36783667758309985,a
162,193,1,0.7039857800944702,a
164,170,1,0.39263895651005504,a
165,181,1,0.6289184461966082,a
166,174,1,0.7706068725228259,a
166,196,1,0.38275125175920527,a
167,192,1,0.5794223601314843,a
168,175,1,0.6173021706633386,a
170,173,1,0.37649535461277045,a
170,201,1,0.9677223130674915,a
171,178,1,0.468181601380669,a
174,188,1,0.519872999559443,a
178,198,1,0.5744673110613903,a
181,199,1,0.5567937280390985,a
189,199,1,0.7909634410055403,a
194,197,1,0.9855364806437008,a
196,199,1,0.5639795518237963,a
197,202,1,0.9625700857736128,a
0,21,1,0.35839402183347263,a
0,22,1,0.8534600979625291,a
0,24,1,0.7933452767974916,a
0,25,1,0.9817253557244248,a
0,30,1,0.8682416811543767,a
0,33,1,0.6756594843272838,a
0,39,1,0.7978603600822921,a
0,42,1,0.34584809288867013,a
0,48,1,0.8849181549758431,a
0,56,1,0.722476454371604,a
0,57,1,0.6691506988457911,a
0,61,1,0.556933382561869,a
0,63,1,0.5681056930336206,a
0,64,1,0.9263499376968218,a
0,69,1,0.4597893708767711,a
0,72,1,0.5431299825920198,a
0,80,1,0.6522771452185196,a
0,83,1,0.3388069786196323,a
0,87,1,0.4515546058698143,a
0,88,1,0.7529851970174875,a
0,89,1,0.7913351227996088,a
0,92,1,0.5201650454318235,a
0,96,1,0.7973195327162368,a
0,104,1,0.7116487973188192,a
0,107,1,0.7145564487350691,a
0,111,1,0.7068584668813864,a
0,112,1,0.8522669693211269,a
0,118,1,0.48013362255656356,a
0,119,1,0.7046202144912033,a
0,125,1,0.3875967833979044,a
0,131,1,0.7173222099209082,a
0,132,1,0.6556182926794061,a
0,137,1,0.37451362154131085,a
0,139,1,0.9601940724300491,a
0,141,1,0.7479344054191562,a
0,147,1,0.8100805641770801,a
0,159,1,0.49244447289230986,a
0,162,1,0.41889696505590335,a
0,165,1,0.5968646819935262,a
0,166,1,0.39084615599872585,a
0,167,1,0.4762580054867801,a
0,168,1,0.3688833105377554,a
0,170,1,0.9112996159735818,a
0,177,1,0.31022480334117963,a
0,178,1,0.9829350425193535,a
0,182,1,0.9930810963507954,a
0,184,1,0.33759469671794534,a
0,187,1,0.7983045911366553,a
0,188,1,0.5697244386085426,a
0,189,1,0.4084376543686109,a
0,192,1,0.9628927341271796,a
0,193,1,0.6713759996327353,a
0,195,1,0.9085821538518071,a
0,196,1,0.9947706580192428,a
0,197,1,0.41407275739256766,a
0,199,1,0.5331922594043367,a
0,200,1,0.6879516014401423,a
1,12,1,0.8962634121481756,a
1,23,1,0.3301535841806174,a
1,24,1,0.4195188652478341,a
1,25,1,0.33139131438563785,a
1,26,1,0.8247103231241213,a
1,27,1,0.7342823239937488,a
1,33,1,0.3381170873006778,a
1,34,1,0.407178134332096,a
1,38,1,0.831808002816435,a
1,45,1,0.36997035312865556,a
1,47,1,0.753608996406852,a
1,53,1,0.3376508058733459,a
1,60,1,0.7642212451040957,a
1,63,1,0.5560323147282262,a
1,65,1,0.8008600510021229,a
1,67,1,0.9145128125996349,a
1,69,1,0.42123107007030863,a
1,73,1,0.7239705498203768,a
1,79,1,0.8578337484719305,a
1,82,1,0.5433588624222505,a
1,86,1,0.9745903296065721,a
1,87,1,0.9857810748653844,a
1,89,1,0.7653537757513926,a
1,90,1,0.9268587187280177,a
1,91,1,0.5542311071968593,a
1,92,1,0.5269146827250825,a
1,93,1,0.4851169229665988,a
1,94,1,0.34315306805102874,a
1,96,1,0.8794231218458974,a
1,109,1,0.7893254651139141,a
1,110,1,0.851570597736286,a
1,116,1,0.41748782642923116,a
1,122,1,0.8941450594559208,a
1,124,1,0.4404991652393647,a
1,132,1,0.864626660167731,a
1,134,1,0.3349626395665084,a
1,135,1,0.3134045332821983,a
1,137,1,0.7494043115864358,a
1,138,1,0.49011446452175883,a
1,142,1,0.38948032252341575,a
1,144,1,0.838293202685116,a
1,146,1,0.5721158403115161,a
1,150,1,0.9936924779805985,a
1,151,1,0.6673365428128528,a
1,152,1,0.8791361649883909,a
1,163,1,0.9916095037198318,a
1,164,1,0.8453282339056891,a
1,165,1,0.4431501051156557,a
1,168,1,0.4219563247946926,a
1,173,1,0.8554298608294411,a
1,174,1,0.49692544885977796,a
1,177,1,0.9278979482737131,a
1,178,1,0.5908832403906354,a
1,182,1,0.8109619858767596,a
1,185,1,0.31462223843628223,a
1,202,1,0.4892935411668113,a
2,4,1,0.3214519216861404,a
2,6,1,0.5472532192869455,a
2,11,1,0.4535524595074938,a
2,24,1,0.31435202079337,a
2,27,1,0.7672371378311484,a
2,31,1,0.8846559473159319,a
2,32,1,0.5789170496680017,a
2,36,1,0.5681324083803418,a
2,39,1,0.9440635723609072,a
2,45,1,0.6971212140800633,a
2,50,1,0.9508522460494881,a
2,66,1,0.6143020930891898,a
2,70,1,0.33135662248049286,a
2,80,1,0.9776757028626057,a
2,82,1,0.37366581543604815,a
2,91,1,0.7238680952138827,a
2,92,1,0.9700248152394377,a
2,93,1,0.8041154228877561,a
2,105,1,0.7445402610950231,a
2,110,1,0.6540836914432397,a
2,112,1,0.9783409756061683,a
2,113,1,0.7950990537958889,a
2,125,1,0.32009671769906717,a
2,130,1,0.6550923108925459,a
2,134,1,0.5857366338826874,a
2,135,1,0.7077795425980897,a
2,150,1,0.867354897348247,a
2,154,1,0.36913114792640295,a
2,156,1,0.40333784879613055,a
2,157,1,0.9461514006433762,a
2,161,1,0.5813872397570512,a
2,167,1,0.5426602792836255,a
2,179,1,0.8207071264211985,a
2,190,1,0.868408300105149,a
2,191,1,0.945698208741061,a
2,192,1,0.4696855845853865,a
2,195,1,0.5101814759540149,a
2,196,1,0.618802470282803,a
2,202,1,0.8839612435363922,a
165,181,2,0.619089986644,u
59,181,2,0.794832185839,u
103,9,5,0.795145399218,u
113,9,5,0.691145300232,u
87,133,10,0.8156567255837814,a
145,77,10,0.8548565993201303,a
68,191,10,0.9038126721568567,a
105,77,10,0.9857939561759199,a
8,190,10,0.30402229349944254,a
178,1,10,0.5012084777013421,a
89,198,10,0.5706041776031568,r
30,130,10,0.5017789401159238,r
33,192,10,0.7890836017656182,r
15,181,10,0.7209621220770561,r
42,164,10,0.64947926845431,r
12,168,10,0.536670374405352,r
154,185,10,0.5085904233816744,r
67,41,10,0.5302273200901193,r
107,0,10,0.7145564487350691,r
148,180,11,0.998083794463581,a
78,111,11,0.8545829797239124,a
79,26,11,0.5135851646482767,a
82,182,11,0.684504399726146,a
31,111,11,0.9626124746030049,a
45,198,11,0.8297026998792827,a
80,8,11,0.9687285081748456,a
165,181,11,0.619089986644,r
98,194,11,0.8393620792313004,r
194,137,11,0.4908676381184306,r
63,188,11,0.8504602590919466,r
139,43,11,0.9798848568801106,r
14,190,11,0.9744370171633554,r
83,140,12,0.8631150258253315,a
189,73,12,0.9964993903929396,a
4,95,12,0.6943985755225567,a
129,144,12,0.8757734250487725,a
56,158,12,0.38318810672968917,a
135,46,12,0.4012504453758549,a
49,123,12,0.7357951160294066,a
36,93,12,0.8762653397336697,a
30,197,12,0.8183235481053082,a
35,18,12,0.9029476048993483,r
115,24,12,0.4168324122908959,r
68,52,12,0.6900894751091782,r
17,133,12,0.9369930714471075,r
179,2,12,0.8207071264211985,r
29,170,12,0.45528483401535436,r
10,197,12,0.7701809380530589,r
95,50,12,0.6379937812075224,r
52,198,13,0.815800560540191,a
38,76,13,0.8896885287881753,a
187,14,13,0.6873750382586581,a
145,200,13,0.8561293521490041,a
106,131,13,0.5888792469792454,a
121,56,13,0.42596623429798197,r
39,2,13,0.9440635723609072,r
91,88,13,0.9432786538420725,r
181,80,14,0.9784668364926596,a
13,3,14,0.789545082928383,a
25,22,14,0.6427831942464315,a
109,167,14,0.8070900588425072,a
42,124,14,0.3457389716464755,a
71,7,14,0.954104283568084,a
45,9,14,0.641845812126115,a
98,70,14,0.9158568696605176,a
182,151,14,0.847897293815469,r
16,133,14,0.8847270877688886,r
176,93,14,0.8331484064437644,r
70,2,14,0.33135662248049286,r
145,55,14,0.7539883221298582,r
50,44,15,0.5691720111561945,a
162,46,15,0.49654694113868586,a
101,141,15,0.8840671317666398,a
63,142,15,0.35180236620873523,a
71,194,15,0.5286455119008808,a
198,177,15,0.4521068885485,a
54,29,15,0.600029292557974,a
72,69,15,0.47296674879384937,a
99,11,15,0.7311406924566639,a
52,201,15,0.3483576743388085,r
68,192,15,0.5320798613362645,r
198,177,15,0.4521068885485,r
138,48,16,0.6781531129671554,a
109,13,16,0.896252279114047,a
146,131,16,0.7516638108106,a
84,97,16,0.873724165227151,r
38,140,16,0.9381255329165377,r
49,172,16,0.7855042271286821,r
132,166,16,0.3612659476254529,r
104,127,16,0.3769320477001724,r
40,18,16,0.7336503613343728,r
198,142,17,0.4986997697258384,a
102,159,17,0.997134217689468,a
84,14,17,0.8216241219051299,a
118,25,17,0.48444283227937734,a
28,75,17,0.5559639697202425,a
156,68,17,0.4291058970025783,a
181,152,17,0.3097712671370766,a
62,174,17,0.5620280982022394,a
191,163,17,0.49513661482216365,a
145,186,17,0.8282755762987803,a
130,58,17,0.40073185424035584,r
148,180,17,0.998083794463581,r
160,110,18,0.329370815744168,a
144,101,18,0.31942372996506435,a
135,147,18,0.5397003745667548,a
140,83,18,0.8631150258253315,r
10,31,18,0.6815653982996821,r
144,1,18,0.838293202685116,r
41,124,18,0.8631827596750237,r
19,168,18,0.5879150815716407,r
48,172,19,0.8255804167390841,a
40,54,19,0.5082484984599345,a
137,92,19,0.631956780948131,a
194,54,19,0.9174542076063239,a
83,188,19,0.823734050441683,a
162,170,19,0.5678557837312934,r
150,2,19,0.867354897348247,r
105,2,19,0.7445402610950231,r
70,98,19,0.9158568696605176,r
56,61,19,0.6647236054517862,r
116,104,19,0.6226553444683067,r
53,157,19,0.9175492367667584,r
106,131,19,0.5888792469792454,r
3,164,19,0.668286534606032,r
60,27,19,0.3051650056562623,r
34,87,20,0.4557838265649844,a
5,97,20,0.7299073213881799,a
187,45,20,0.38487748890311874,a
75,78,20,0.7927680872275025,a
182,118,20,0.41165097349822743,a
169,43,20,0.39764673388458444,a
143,139,20,0.32841793362086047,a
152,32,20,0.6197246633350573,a
156,3,20,0.9625370137233715,r
52,112,20,0.8758743371462452,r
174,188,20,0.519872999559443,r
32,3,20,0.48516940635933525,r
81,11,20,0.550645046187623,r
156,7,21,0.4277061157887355,a
99,93,21,0.8644150170987905,a
60,64,21,0.47814926467420393,a
62,148,21,0.89056650461773,a
35,40,21,0.3155919611047896,a
139,196,21,0.4067697761813014,a
