# Wed Nov 22 12:16:08 2017
#simulation with:
#SEED 1
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.025
#P_s 0.25
#dim 3
#time 100
#memorySize 1
source,timec,news,ag1,ag2,time,type
0,1,95021d874d17cbee,184,179,3,p
0,1,95021d874d17cbee,106,54,3,a
0,1,95021d874d17cbee,88,190,3,a
0,1,95021d874d17cbee,132,31,3,a
1,1,13eef3a76b310aeb,94,100,3,a
0,1,95021d874d17cbee,179,184,3,a
2,1,9cb8b0c207b943a0,112,17,3,a
0,1,95021d874d17cbee,114,148,3,a
0,1,95021d874d17cbee,183,29,3,a
0,1,95021d874d17cbee,149,153,3,a
2,1,9cb8b0c207b943a0,198,18,3,a
2,1,9cb8b0c207b943a0,105,54,3,a
0,1,95021d874d17cbee,184,179,4,p
0,1,95021d874d17cbee,93,66,4,p
0,1,95021d874d17cbee,149,163,4,p
1,1,13eef3a76b310aeb,1,50,4,p
1,1,13eef3a76b310aeb,146,28,4,p
0,1,95021d874d17cbee,88,106,4,p
2,1,9cb8b0c207b943a0,2,84,4,p
1,1,13eef3a76b310aeb,1,176,4,p
1,1,13eef3a76b310aeb,1,65,4,p
1,1,13eef3a76b310aeb,1,131,4,p
2,1,9cb8b0c207b943a0,54,127,4,p
1,1,13eef3a76b310aeb,1,80,4,p
2,1,9cb8b0c207b943a0,198,169,4,p
1,1,13eef3a76b310aeb,1,151,4,p
0,1,95021d874d17cbee,66,93,4,p
0,1,95021d874d17cbee,69,87,4,p
1,1,13eef3a76b310aeb,50,64,4,p
0,1,95021d874d17cbee,31,132,4,p
2,1,9cb8b0c207b943a0,18,188,4,p
0,1,95021d874d17cbee,132,114,4,p
0,1,95021d874d17cbee,193,109,4,p
0,1,95021d874d17cbee,29,183,4,p
0,1,95021d874d17cbee,69,186,4,p
1,1,13eef3a76b310aeb,100,94,4,p
2,1,9cb8b0c207b943a0,17,198,4,p
2,1,9cb8b0c207b943a0,17,112,4,p
1,1,13eef3a76b310aeb,1,170,4,p
0,1,95021d874d17cbee,69,8,4,p
2,1,9cb8b0c207b943a0,54,105,4,p
0,1,95021d874d17cbee,8,111,4,p
0,1,95021d874d17cbee,69,149,4,p
1,1,13eef3a76b310aeb,131,16,4,p
1,1,13eef3a76b310aeb,170,138,4,p
1,1,13eef3a76b310aeb,28,19,4,p
0,1,95021d874d17cbee,93,47,4,p
0,1,95021d874d17cbee,106,88,4,p
2,1,9cb8b0c207b943a0,169,10,4,p
2,1,9cb8b0c207b943a0,2,79,4,p
0,1,95021d874d17cbee,8,62,4,p
1,1,13eef3a76b310aeb,19,125,4,p
2,1,9cb8b0c207b943a0,112,17,4,p
0,1,95021d874d17cbee,8,175,4,p
2,1,9cb8b0c207b943a0,105,78,4,p
1,1,13eef3a76b310aeb,80,124,4,p
0,1,95021d874d17cbee,186,182,4,p
1,1,13eef3a76b310aeb,1,21,4,p
2,1,9cb8b0c207b943a0,78,132,4,a
0,1,95021d874d17cbee,175,58,4,a
1,1,13eef3a76b310aeb,65,186,4,a
2,1,9cb8b0c207b943a0,17,172,4,a
0,1,95021d874d17cbee,93,92,4,a
0,1,95021d874d17cbee,66,93,4,a
1,1,13eef3a76b310aeb,138,127,4,a
0,1,95021d874d17cbee,182,186,4,a
1,1,13eef3a76b310aeb,176,76,4,a
1,1,13eef3a76b310aeb,124,80,4,a
1,1,13eef3a76b310aeb,100,20,4,a
0,1,95021d874d17cbee,163,149,4,a
2,1,9cb8b0c207b943a0,79,48,4,a
1,1,13eef3a76b310aeb,80,124,4,a
1,1,13eef3a76b310aeb,76,141,4,a
1,1,13eef3a76b310aeb,16,3,4,a
0,1,95021d874d17cbee,109,143,4,a
1,1,13eef3a76b310aeb,125,119,4,a
0,1,95021d874d17cbee,186,137,4,a
1,1,13eef3a76b310aeb,131,58,4,a
0,1,95021d874d17cbee,29,183,4,a
0,1,95021d874d17cbee,47,167,4,a
0,1,95021d874d17cbee,92,93,4,a
0,1,95021d874d17cbee,8,81,4,a
0,1,95021d874d17cbee,114,148,4,a
1,1,13eef3a76b310aeb,58,75,4,a
1,1,13eef3a76b310aeb,50,64,4,a
1,1,13eef3a76b310aeb,21,128,4,a
1,1,13eef3a76b310aeb,127,54,4,a
1,1,13eef3a76b310aeb,94,100,4,a
2,1,9cb8b0c207b943a0,132,31,4,a
2,1,9cb8b0c207b943a0,188,18,4,a
2,1,9cb8b0c207b943a0,84,131,4,a
0,1,95021d874d17cbee,153,149,4,a
1,1,13eef3a76b310aeb,64,30,4,a
2,1,9cb8b0c207b943a0,169,61,4,a
0,1,95021d874d17cbee,62,8,4,a
0,1,95021d874d17cbee,183,29,4,a
1,1,13eef3a76b310aeb,19,41,4,a
1,1,13eef3a76b310aeb,151,72,4,a
0,1,95021d874d17cbee,87,43,4,a
2,1,9cb8b0c207b943a0,10,169,4,a
1,1,13eef3a76b310aeb,28,168,4,a
2,1,9cb8b0c207b943a0,198,18,4,a
1,1,13eef3a76b310aeb,170,73,4,a
2,1,9cb8b0c207b943a0,112,17,4,a
2,1,9cb8b0c207b943a0,131,84,5,p
2,1,9cb8b0c207b943a0,131,59,5,p
1,1,13eef3a76b310aeb,72,92,5,p
1,1,13eef3a76b310aeb,54,52,5,p
0,1,95021d874d17cbee,69,186,5,p
1,1,13eef3a76b310aeb,79,98,5,p
1,1,13eef3a76b310aeb,79,58,5,p
0,1,95021d874d17cbee,149,163,5,p
0,1,95021d874d17cbee,143,57,5,p
2,1,9cb8b0c207b943a0,105,78,5,p
1,1,13eef3a76b310aeb,125,109,5,p
1,1,13eef3a76b310aeb,16,131,5,p
1,1,13eef3a76b310aeb,58,175,5,p
1,1,13eef3a76b310aeb,127,157,5,p
0,1,95021d874d17cbee,193,74,5,p
0,1,95021d874d17cbee,62,36,5,p
2,1,9cb8b0c207b943a0,187,21,5,p
1,1,13eef3a76b310aeb,73,170,5,p
0,1,95021d874d17cbee,193,53,5,p
1,1,13eef3a76b310aeb,3,16,5,p
1,1,13eef3a76b310aeb,176,178,5,p
1,1,13eef3a76b310aeb,1,110,5,p
0,1,95021d874d17cbee,36,7,5,p
2,1,9cb8b0c207b943a0,132,189,5,p
2,1,9cb8b0c207b943a0,59,97,5,p
0,1,95021d874d17cbee,57,143,5,p
1,1,13eef3a76b310aeb,76,176,5,p
0,1,95021d874d17cbee,0,14,5,p
0,1,95021d874d17cbee,87,118,5,p
0,1,95021d874d17cbee,114,197,5,p
2,1,9cb8b0c207b943a0,112,17,5,p
1,1,13eef3a76b310aeb,138,133,5,p
2,1,9cb8b0c207b943a0,132,177,5,p
2,1,9cb8b0c207b943a0,187,32,5,p
2,1,9cb8b0c207b943a0,132,130,5,p
2,1,9cb8b0c207b943a0,2,127,5,p
2,1,9cb8b0c207b943a0,61,135,5,p
0,1,95021d874d17cbee,143,108,5,p
0,1,95021d874d17cbee,190,162,5,p
1,1,13eef3a76b310aeb,72,151,5,p
1,1,13eef3a76b310aeb,138,174,5,p
2,1,9cb8b0c207b943a0,2,90,5,p
1,1,13eef3a76b310aeb,64,123,5,p
0,1,95021d874d17cbee,186,182,5,p
2,1,9cb8b0c207b943a0,18,188,5,p
1,1,13eef3a76b310aeb,19,125,5,p
1,1,13eef3a76b310aeb,1,107,5,p
1,1,13eef3a76b310aeb,92,169,5,p
2,1,9cb8b0c207b943a0,2,43,5,p
1,1,13eef3a76b310aeb,65,45,5,p
2,1,9cb8b0c207b943a0,135,137,5,p
2,1,9cb8b0c207b943a0,188,86,5,p
1,1,13eef3a76b310aeb,79,48,5,p
0,1,95021d874d17cbee,74,120,5,p
1,1,13eef3a76b310aeb,76,77,5,p
1,1,13eef3a76b310aeb,125,142,5,p
1,1,13eef3a76b310aeb,175,22,5,p
2,1,9cb8b0c207b943a0,17,112,5,p
1,1,13eef3a76b310aeb,45,65,5,p
2,1,9cb8b0c207b943a0,86,75,5,p
1,1,13eef3a76b310aeb,72,183,5,p
2,1,9cb8b0c207b943a0,132,55,5,p
2,1,9cb8b0c207b943a0,188,93,5,p
1,1,13eef3a76b310aeb,174,46,5,p
2,1,9cb8b0c207b943a0,137,94,5,p
1,1,13eef3a76b310aeb,28,19,5,p
1,1,13eef3a76b310aeb,3,114,5,p
1,1,13eef3a76b310aeb,100,20,5,p
0,1,95021d874d17cbee,62,8,5,p
2,1,9cb8b0c207b943a0,61,122,5,p
2,1,9cb8b0c207b943a0,137,166,5,p
2,1,9cb8b0c207b943a0,93,47,5,p
0,1,95021d874d17cbee,8,62,5,p
1,1,13eef3a76b310aeb,175,15,5,p
0,1,95021d874d17cbee,120,147,5,p
2,1,9cb8b0c207b943a0,84,100,5,p
1,1,13eef3a76b310aeb,1,173,5,p
1,1,13eef3a76b310aeb,45,124,5,p
2,1,9cb8b0c207b943a0,122,144,5,p
1,1,13eef3a76b310aeb,133,138,5,p
2,1,9cb8b0c207b943a0,43,87,5,p
2,1,9cb8b0c207b943a0,31,132,5,p
1,1,13eef3a76b310aeb,16,201,5,p
0,1,95021d874d17cbee,106,76,5,p
1,1,13eef3a76b310aeb,19,28,5,p
1,1,13eef3a76b310aeb,41,61,5,p
0,1,95021d874d17cbee,0,66,5,p
1,1,13eef3a76b310aeb,3,150,5,p
2,1,9cb8b0c207b943a0,59,60,5,p
2,1,9cb8b0c207b943a0,59,165,5,p
2,1,9cb8b0c207b943a0,189,152,5,p
0,1,95021d874d17cbee,0,202,5,p
2,1,9cb8b0c207b943a0,59,79,5,p
1,1,13eef3a76b310aeb,19,64,5,p
2,1,9cb8b0c207b943a0,17,198,5,p
2,1,9cb8b0c207b943a0,2,29,5,p
1,1,13eef3a76b310aeb,169,10,5,p
0,1,95021d874d17cbee,147,140,5,p
1,1,13eef3a76b310aeb,19,50,5,p
0,1,95021d874d17cbee,57,153,5,p
2,1,9cb8b0c207b943a0,87,200,5,p
2,1,9cb8b0c207b943a0,105,68,5,p
1,1,13eef3a76b310aeb,124,80,5,p
1,1,13eef3a76b310aeb,46,26,5,p
0,1,95021d874d17cbee,162,38,5,a
1,1,13eef3a76b310aeb,16,3,5,a
2,1,9cb8b0c207b943a0,113,105,5,a
2,1,9cb8b0c207b943a0,132,31,5,a
2,1,9cb8b0c207b943a0,32,53,5,a
1,1,13eef3a76b310aeb,138,127,5,a
0,1,95021d874d17cbee,57,19,5,a
1,1,13eef3a76b310aeb,178,123,5,a
0,1,95021d874d17cbee,36,7,5,a
1,1,13eef3a76b310aeb,48,79,5,a
1,1,13eef3a76b310aeb,77,97,5,a
0,1,95021d874d17cbee,66,93,5,a
2,1,9cb8b0c207b943a0,187,69,5,a
1,1,13eef3a76b310aeb,150,3,5,a
1,1,13eef3a76b310aeb,50,64,5,a
2,1,9cb8b0c207b943a0,53,103,5,a
2,1,9cb8b0c207b943a0,43,87,5,a
1,1,13eef3a76b310aeb,58,75,5,a
2,1,9cb8b0c207b943a0,152,182,5,a
2,1,9cb8b0c207b943a0,86,188,5,a
2,1,9cb8b0c207b943a0,87,43,5,a
0,1,95021d874d17cbee,38,162,5,a
2,1,9cb8b0c207b943a0,60,41,5,a
2,1,9cb8b0c207b943a0,90,74,5,a
1,1,13eef3a76b310aeb,109,143,5,a
0,1,95021d874d17cbee,118,107,5,a
2,1,9cb8b0c207b943a0,122,74,5,a
2,1,9cb8b0c207b943a0,165,13,5,a
1,1,13eef3a76b310aeb,3,150,5,a
1,1,13eef3a76b310aeb,72,143,5,a
1,1,13eef3a76b310aeb,45,124,5,a
0,1,95021d874d17cbee,140,180,5,a
2,1,9cb8b0c207b943a0,55,160,5,a
2,1,9cb8b0c207b943a0,112,17,5,a
2,1,9cb8b0c207b943a0,18,188,5,a
2,1,9cb8b0c207b943a0,59,79,5,a
0,1,95021d874d17cbee,120,151,5,a
1,1,13eef3a76b310aeb,52,124,5,a
2,1,9cb8b0c207b943a0,84,131,5,a
2,1,9cb8b0c207b943a0,200,70,5,a
2,1,9cb8b0c207b943a0,177,183,5,a
0,1,95021d874d17cbee,202,159,5,a
1,1,13eef3a76b310aeb,124,80,5,a
0,1,95021d874d17cbee,147,120,5,a
1,1,13eef3a76b310aeb,54,105,5,a
2,1,9cb8b0c207b943a0,68,105,5,a
1,1,13eef3a76b310aeb,174,166,5,a
0,1,95021d874d17cbee,148,114,5,a
0,1,95021d874d17cbee,180,146,5,a
0,1,95021d874d17cbee,62,8,5,a
2,1,9cb8b0c207b943a0,74,122,5,a
1,1,13eef3a76b310aeb,157,13,5,a
2,1,9cb8b0c207b943a0,29,183,5,a
2,1,9cb8b0c207b943a0,17,172,5,a
1,1,13eef3a76b310aeb,133,146,5,a
1,1,13eef3a76b310aeb,73,37,5,a
0,1,95021d874d17cbee,186,137,5,a
1,1,13eef3a76b310aeb,119,125,5,a
0,1,95021d874d17cbee,151,72,5,a
0,1,95021d874d17cbee,153,149,5,a
1,1,13eef3a76b310aeb,92,93,5,a
0,1,95021d874d17cbee,107,118,5,a
0,1,95021d874d17cbee,163,149,5,a
1,1,13eef3a76b310aeb,166,137,5,a
1,1,13eef3a76b310aeb,80,124,5,a
1,1,13eef3a76b310aeb,125,119,5,a
1,1,13eef3a76b310aeb,98,79,5,a
1,1,13eef3a76b310aeb,20,100,5,a
1,1,13eef3a76b310aeb,75,86,5,a
0,1,95021d874d17cbee,197,185,5,a
1,1,13eef3a76b310aeb,176,76,5,a
2,1,9cb8b0c207b943a0,189,192,5,a
2,1,9cb8b0c207b943a0,182,186,5,a
2,1,9cb8b0c207b943a0,144,12,5,a
1,1,13eef3a76b310aeb,142,191,5,a
1,1,13eef3a76b310aeb,76,141,5,a
2,1,9cb8b0c207b943a0,47,167,5,a
2,1,9cb8b0c207b943a0,198,18,5,a
1,1,13eef3a76b310aeb,26,191,5,a
1,1,13eef3a76b310aeb,28,168,5,a
1,1,13eef3a76b310aeb,110,186,5,a
2,1,9cb8b0c207b943a0,188,18,5,a
1,1,13eef3a76b310aeb,46,85,5,a
0,1,95021d874d17cbee,7,195,5,a
0,1,95021d874d17cbee,108,155,5,a
2,1,9cb8b0c207b943a0,135,137,5,a
1,1,13eef3a76b310aeb,173,23,5,a
2,1,9cb8b0c207b943a0,137,186,5,a
1,1,13eef3a76b310aeb,143,109,5,a
2,1,9cb8b0c207b943a0,130,73,5,a
0,1,95021d874d17cbee,159,85,5,a
1,1,13eef3a76b310aeb,22,60,5,a
1,1,13eef3a76b310aeb,100,20,5,a
1,1,13eef3a76b310aeb,201,42,5,a
2,1,9cb8b0c207b943a0,70,16,5,a
1,1,13eef3a76b310aeb,97,61,5,a
1,1,13eef3a76b310aeb,61,97,5,a
1,1,13eef3a76b310aeb,46,174,6,p
1,1,13eef3a76b310aeb,3,150,6,p
1,1,13eef3a76b310aeb,123,178,6,p
2,1,9cb8b0c207b943a0,32,53,6,p
1,1,13eef3a76b310aeb,109,24,6,p
1,1,13eef3a76b310aeb,1,107,6,p
2,1,9cb8b0c207b943a0,167,47,6,p
2,1,9cb8b0c207b943a0,18,185,6,p
2,1,9cb8b0c207b943a0,18,39,6,p
2,1,9cb8b0c207b943a0,130,104,6,p
2,1,9cb8b0c207b943a0,17,112,6,p
1,1,13eef3a76b310aeb,42,201,6,p
1,1,13eef3a76b310aeb,46,26,6,p
2,1,9cb8b0c207b943a0,47,189,6,p
1,1,13eef3a76b310aeb,24,109,6,p
2,1,9cb8b0c207b943a0,31,132,6,p
2,1,9cb8b0c207b943a0,59,97,6,p
2,1,9cb8b0c207b943a0,53,32,6,p
2,1,9cb8b0c207b943a0,172,40,6,p
2,1,9cb8b0c207b943a0,43,87,6,p
2,1,9cb8b0c207b943a0,105,68,6,p
2,1,9cb8b0c207b943a0,70,200,6,p
2,1,9cb8b0c207b943a0,39,160,6,p
0,1,95021d874d17cbee,0,83,6,p
2,1,9cb8b0c207b943a0,87,118,6,p
2,1,9cb8b0c207b943a0,16,70,6,p
1,1,13eef3a76b310aeb,60,77,6,p
2,1,9cb8b0c207b943a0,39,95,6,p
2,1,9cb8b0c207b943a0,94,137,6,p
2,1,9cb8b0c207b943a0,39,143,6,p
1,1,13eef3a76b310aeb,168,159,6,p
2,1,9cb8b0c207b943a0,131,84,6,p
2,1,9cb8b0c207b943a0,95,191,6,p
1,1,13eef3a76b310aeb,127,138,6,p
2,1,9cb8b0c207b943a0,2,139,6,p
1,1,13eef3a76b310aeb,93,92,6,p
0,1,95021d874d17cbee,120,147,6,p
2,1,9cb8b0c207b943a0,69,186,6,p
2,1,9cb8b0c207b943a0,74,90,6,p
1,1,13eef3a76b310aeb,77,18,6,p
2,1,9cb8b0c207b943a0,32,96,6,p
2,1,9cb8b0c207b943a0,40,155,6,p
2,1,9cb8b0c207b943a0,105,44,6,p
1,1,13eef3a76b310aeb,166,5,6,p
1,1,13eef3a76b310aeb,46,180,6,p
2,1,9cb8b0c207b943a0,87,69,6,p
2,1,9cb8b0c207b943a0,59,134,6,p
2,1,9cb8b0c207b943a0,53,75,6,p
2,1,9cb8b0c207b943a0,59,165,6,p
2,1,9cb8b0c207b943a0,95,162,6,p
1,1,13eef3a76b310aeb,1,113,6,p
2,1,9cb8b0c207b943a0,155,148,6,p
2,1,9cb8b0c207b943a0,32,73,6,p
1,1,13eef3a76b310aeb,13,157,6,p
1,1,13eef3a76b310aeb,30,136,6,p
1,1,13eef3a76b310aeb,125,142,6,p
1,1,13eef3a76b310aeb,169,61,6,p
2,1,9cb8b0c207b943a0,152,145,6,p
2,1,9cb8b0c207b943a0,70,102,6,p
2,1,9cb8b0c207b943a0,96,108,6,p
2,1,9cb8b0c207b943a0,143,57,6,p
2,1,9cb8b0c207b943a0,69,188,6,p
2,1,9cb8b0c207b943a0,132,154,6,p
2,1,9cb8b0c207b943a0,41,60,6,p
2,1,9cb8b0c207b943a0,162,190,6,p
2,1,9cb8b0c207b943a0,59,116,6,p
0,1,95021d874d17cbee,147,140,6,p
1,1,13eef3a76b310aeb,76,176,6,p
1,1,13eef3a76b310aeb,79,48,6,p
2,1,9cb8b0c207b943a0,2,25,6,p
2,1,9cb8b0c207b943a0,155,6,6,p
1,1,13eef3a76b310aeb,26,46,6,p
2,1,9cb8b0c207b943a0,2,199,6,p
1,1,13eef3a76b310aeb,121,173,6,p
2,1,9cb8b0c207b943a0,96,82,6,p
2,1,9cb8b0c207b943a0,84,100,6,p
1,1,13eef3a76b310aeb,28,156,6,p
1,1,13eef3a76b310aeb,125,119,6,p
2,1,9cb8b0c207b943a0,12,31,6,p
0,1,95021d874d17cbee,0,128,6,p
1,1,13eef3a76b310aeb,138,133,6,p
2,1,9cb8b0c207b943a0,144,181,6,p
1,1,13eef3a76b310aeb,80,38,6,p
1,1,13eef3a76b310aeb,136,153,6,p
2,1,9cb8b0c207b943a0,112,17,6,p
1,1,13eef3a76b310aeb,86,117,6,p
2,1,9cb8b0c207b943a0,6,141,6,p
0,1,95021d874d17cbee,0,91,6,p
2,1,9cb8b0c207b943a0,73,130,6,p
1,1,13eef3a76b310aeb,52,54,6,p
2,1,9cb8b0c207b943a0,73,152,6,p
1,1,13eef3a76b310aeb,153,197,6,p
2,1,9cb8b0c207b943a0,53,121,6,p
2,1,9cb8b0c207b943a0,41,164,6,p
0,1,95021d874d17cbee,114,184,6,p
1,1,13eef3a76b310aeb,99,129,6,p
2,1,9cb8b0c207b943a0,60,22,6,p
1,1,13eef3a76b310aeb,54,52,6,p
0,1,95021d874d17cbee,7,20,6,p
1,1,13eef3a76b310aeb,150,3,6,p
2,1,9cb8b0c207b943a0,70,80,6,p
2,1,9cb8b0c207b943a0,74,55,6,p
1,1,13eef3a76b310aeb,24,187,6,p
2,1,9cb8b0c207b943a0,2,11,6,p
2,1,9cb8b0c207b943a0,141,76,6,p
2,1,9cb8b0c207b943a0,17,198,6,p
0,1,95021d874d17cbee,0,14,6,p
1,1,13eef3a76b310aeb,3,16,6,p
0,1,95021d874d17cbee,20,7,6,p
2,1,9cb8b0c207b943a0,132,177,6,p
1,1,13eef3a76b310aeb,45,124,6,p
1,1,13eef3a76b310aeb,79,58,6,p
2,1,9cb8b0c207b943a0,87,43,6,p
1,1,13eef3a76b310aeb,1,151,6,p
2,1,9cb8b0c207b943a0,55,74,6,p
1,1,13eef3a76b310aeb,64,50,6,p
1,1,13eef3a76b310aeb,93,66,6,p
0,1,95021d874d17cbee,120,42,6,p
2,1,9cb8b0c207b943a0,137,135,6,p
2,1,9cb8b0c207b943a0,22,122,6,p
1,1,13eef3a76b310aeb,125,192,6,p
2,1,9cb8b0c207b943a0,116,98,6,p
2,1,9cb8b0c207b943a0,60,59,6,p
1,1,13eef3a76b310aeb,156,110,6,p
1,1,13eef3a76b310aeb,18,163,6,p
2,1,9cb8b0c207b943a0,96,196,6,p
2,1,9cb8b0c207b943a0,39,182,6,p
2,1,9cb8b0c207b943a0,95,161,6,p
2,1,9cb8b0c207b943a0,60,41,6,p
2,1,9cb8b0c207b943a0,95,71,6,p
2,1,9cb8b0c207b943a0,31,49,6,p
2,1,9cb8b0c207b943a0,47,115,6,p
2,1,9cb8b0c207b943a0,6,33,6,p
2,1,9cb8b0c207b943a0,152,62,6,p
2,1,9cb8b0c207b943a0,167,29,6,p
1,1,13eef3a76b310aeb,146,28,6,p
2,1,9cb8b0c207b943a0,12,144,6,p
2,1,9cb8b0c207b943a0,74,120,6,p
1,1,13eef3a76b310aeb,159,202,6,p
2,1,9cb8b0c207b943a0,75,86,6,p
2,1,9cb8b0c207b943a0,32,27,6,p
1,1,13eef3a76b310aeb,30,63,6,p
0,1,95021d874d17cbee,7,36,6,p
1,1,13eef3a76b310aeb,109,125,6,p
2,1,9cb8b0c207b943a0,11,89,6,p
2,1,9cb8b0c207b943a0,31,12,6,p
2,1,9cb8b0c207b943a0,25,166,6,p
1,1,13eef3a76b310aeb,65,45,6,p
1,1,13eef3a76b310aeb,92,72,6,p
2,1,9cb8b0c207b943a0,102,85,6,p
2,1,9cb8b0c207b943a0,132,31,6,a
1,1,13eef3a76b310aeb,5,166,6,a
0,1,95021d874d17cbee,83,35,6,a
2,1,9cb8b0c207b943a0,69,34,6,a
2,1,9cb8b0c207b943a0,167,47,6,a
2,1,9cb8b0c207b943a0,104,188,6,a
1,1,13eef3a76b310aeb,119,125,6,a
0,1,95021d874d17cbee,35,79,6,a
1,1,13eef3a76b310aeb,3,150,6,a
1,1,13eef3a76b310aeb,187,69,6,a
2,1,9cb8b0c207b943a0,121,173,6,a
1,1,13eef3a76b310aeb,176,76,6,a
2,1,9cb8b0c207b943a0,134,97,6,a
2,1,9cb8b0c207b943a0,186,137,6,a
1,1,13eef3a76b310aeb,63,181,6,a
2,1,9cb8b0c207b943a0,33,109,6,a
1,1,13eef3a76b310aeb,52,124,6,a
2,1,9cb8b0c207b943a0,139,201,6,a
1,1,13eef3a76b310aeb,37,73,6,a
2,1,9cb8b0c207b943a0,11,89,6,a
1,1,13eef3a76b310aeb,61,97,6,a
2,1,9cb8b0c207b943a0,41,60,6,a
2,1,9cb8b0c207b943a0,112,17,6,a
0,1,95021d874d17cbee,20,100,6,a
1,1,13eef3a76b310aeb,125,119,6,a
0,1,95021d874d17cbee,128,21,6,a
1,1,13eef3a76b310aeb,38,162,6,a
2,1,9cb8b0c207b943a0,82,189,6,a
1,1,13eef3a76b310aeb,150,3,6,a
1,1,13eef3a76b310aeb,54,105,6,a
0,1,95021d874d17cbee,140,180,6,a
2,1,9cb8b0c207b943a0,49,149,6,a
2,1,9cb8b0c207b943a0,201,42,6,a
2,1,9cb8b0c207b943a0,165,13,6,a
0,1,95021d874d17cbee,36,7,6,a
1,1,13eef3a76b310aeb,174,166,6,a
2,1,9cb8b0c207b943a0,102,191,6,a
2,1,9cb8b0c207b943a0,13,165,6,a
2,1,9cb8b0c207b943a0,87,43,6,a
2,1,9cb8b0c207b943a0,190,88,6,a
1,1,13eef3a76b310aeb,26,191,6,a
1,1,13eef3a76b310aeb,181,63,6,a
0,1,95021d874d17cbee,147,120,6,a
2,1,9cb8b0c207b943a0,196,126,6,a
2,1,9cb8b0c207b943a0,95,124,6,a
1,1,13eef3a76b310aeb,24,109,6,a
2,1,9cb8b0c207b943a0,42,201,6,a
2,1,9cb8b0c207b943a0,31,132,6,a
2,1,9cb8b0c207b943a0,122,74,6,a
2,1,9cb8b0c207b943a0,137,186,6,a
2,1,9cb8b0c207b943a0,160,55,6,a
2,1,9cb8b0c207b943a0,155,51,6,a
1,1,13eef3a76b310aeb,107,118,6,a
2,1,9cb8b0c207b943a0,47,167,6,a
1,1,13eef3a76b310aeb,92,93,6,a
2,1,9cb8b0c207b943a0,40,172,6,a
1,1,13eef3a76b310aeb,156,176,6,a
2,1,9cb8b0c207b943a0,53,103,6,a
2,1,9cb8b0c207b943a0,152,182,6,a
2,1,9cb8b0c207b943a0,74,122,6,a
0,1,95021d874d17cbee,180,146,6,a
2,1,9cb8b0c207b943a0,29,183,6,a
2,1,9cb8b0c207b943a0,85,159,6,a
2,1,9cb8b0c207b943a0,70,16,6,a
1,1,13eef3a76b310aeb,77,97,6,a
2,1,9cb8b0c207b943a0,32,53,6,a
2,1,9cb8b0c207b943a0,89,11,6,a
2,1,9cb8b0c207b943a0,145,141,6,a
1,1,13eef3a76b310aeb,129,41,6,a
1,1,13eef3a76b310aeb,46,85,6,a
1,1,13eef3a76b310aeb,48,79,6,a
2,1,9cb8b0c207b943a0,148,114,6,a
1,1,13eef3a76b310aeb,18,188,6,a
2,1,9cb8b0c207b943a0,75,86,6,a
1,1,13eef3a76b310aeb,157,13,6,a
2,1,9cb8b0c207b943a0,6,155,6,a
2,1,9cb8b0c207b943a0,17,172,6,a
1,1,13eef3a76b310aeb,142,191,6,a
