# Thu Jun  8 18:04:56 2017
#simulation with:
#SEED 17
#N_AGENTS 203
#N_USERS 200
#N_SOURCES 3
#P_a 0.015
#P_s 0.15
#dim 3
#time 500
#memorySize 1
ag1,ag2,time,weight,type
62,114,1,0.5598234878851774,a
62,140,1,0.6458421787346149,a
62,155,1,0.8365924719427107,a
63,172,1,0.8155522712285714,a
63,196,1,0.3572823768549227,a
64,81,1,0.5406887108380944,a
64,136,1,0.5336646475858972,a
64,168,1,0.7652068723554082,a
65,101,1,0.556462518763348,a
65,168,1,0.3213391983356668,a
65,188,1,0.5988387648881612,a
66,150,1,0.38295814117815385,a
67,162,1,0.8761058840435003,a
68,117,1,0.5838041978544501,a
68,191,1,0.4261297600783971,a
69,96,1,0.9823714411318012,a
69,105,1,0.607911421700448,a
71,132,1,0.820888175955472,a
71,144,1,0.4091635018009307,a
73,104,1,0.7010650186995354,a
73,130,1,0.44712532380074765,a
74,124,1,0.8324589054113201,a
75,113,1,0.8027813511280024,a
75,137,1,0.5052858752679354,a
75,187,1,0.7909641978353088,a
75,200,1,0.549623037317229,a
76,112,1,0.35671495965072064,a
77,194,1,0.9397841118367871,a
77,202,1,0.9207258143499735,a
78,90,1,0.632347175643899,a
78,99,1,0.44524368724056596,a
78,169,1,0.8379041238645839,a
79,180,1,0.9419496073352343,a
80,84,1,0.722607770934035,a
80,180,1,0.9207706304765466,a
82,150,1,0.6110815269975874,a
83,115,1,0.40189280387307236,a
83,137,1,0.8336371895764461,a
83,140,1,0.36869145655958807,a
83,158,1,0.5830393063751653,a
83,162,1,0.9012522811344257,a
84,105,1,0.43611532534685826,a
85,89,1,0.6398387918015191,a
85,140,1,0.6411344795233096,a
87,117,1,0.46708432245426124,a
88,104,1,0.8036187597250433,a
88,130,1,0.9115096804423923,a
90,92,1,0.7715900033705323,a
91,123,1,0.5686566904782562,a
91,152,1,0.6199513781803699,a
92,93,1,0.3976624025224374,a
92,189,1,0.458928810070047,a
94,114,1,0.8203508319843404,a
95,123,1,0.3439704308474446,a
95,202,1,0.9198560059347032,a
96,101,1,0.6605100853415243,a
96,177,1,0.7801974857372972,a
96,183,1,0.32001834092262454,a
97,100,1,0.44686472528764587,a
98,191,1,0.9162885934246299,a
99,179,1,0.31925677343227415,a
102,121,1,0.8570378395382339,a
102,159,1,0.7597237613944559,a
103,119,1,0.42569302800388487,a
104,162,1,0.740094252838921,a
104,164,1,0.7032283469186973,a
105,122,1,0.35019123680332787,a
105,158,1,0.8607296393252506,a
105,180,1,0.9089882688822382,a
106,107,1,0.6360201689650531,a
106,121,1,0.6892634011597027,a
108,129,1,0.753759365926765,a
109,145,1,0.8720571407766775,a
109,178,1,0.49865906265704474,a
110,126,1,0.8110642116702973,a
110,130,1,0.7654341821215274,a
111,181,1,0.5866738360363479,a
112,147,1,0.566527008108359,a
113,114,1,0.9404583029615543,a
114,115,1,0.5853905094657218,a
114,156,1,0.7375419778899867,a
115,197,1,0.9741026836334556,a
116,180,1,0.4263538903131512,a
118,122,1,0.8910682157956022,a
119,137,1,0.48592793797567946,a
119,150,1,0.47629926459565897,a
120,169,1,0.8358127152164627,a
121,144,1,0.4303536777897814,a
121,168,1,0.6308618840341542,a
122,142,1,0.8475869163418104,a
125,158,1,0.9693293709666535,a
125,174,1,0.6440010467848534,a
125,195,1,0.9006137739534861,a
126,168,1,0.7860979987092724,a
126,186,1,0.5434190579136983,a
126,193,1,0.8897623291240426,a
128,153,1,0.7245764706375307,a
129,158,1,0.37341825858555694,a
129,182,1,0.6390520995200664,a
130,135,1,0.8939178729571777,a
130,182,1,0.5822554619942435,a
131,177,1,0.37867199851278666,a
131,180,1,0.901745543479959,a
132,146,1,0.7959860790194251,a
133,167,1,0.7887758223772554,a
133,170,1,0.3806648460892019,a
136,198,1,0.8100996789539003,a
139,142,1,0.9061312537299289,a
140,153,1,0.7376712427065343,a
141,174,1,0.4211914926547129,a
141,198,1,0.3663091583540203,a
143,176,1,0.8979207507149931,a
143,186,1,0.5990355215023921,a
145,176,1,0.9474278983886635,a
145,198,1,0.7218813639369286,a
146,164,1,0.3984778299665696,a
146,180,1,0.3203945320526403,a
151,157,1,0.6219663522002212,a
151,190,1,0.33193758912794774,a
151,198,1,0.8590846168130297,a
154,180,1,0.4311009250665193,a
154,183,1,0.6690500483953148,a
156,184,1,0.8394853650502376,a
157,171,1,0.7185949767400117,a
158,164,1,0.31536952372028104,a
158,185,1,0.3829557647362179,a
158,192,1,0.6741641389715649,a
161,179,1,0.4090819246629687,a
161,191,1,0.6002111832930226,a
161,194,1,0.3709315051488391,a
164,170,1,0.30260521669923723,a
165,168,1,0.3398306476339662,a
165,191,1,0.4207745320542484,a
166,183,1,0.49746980362193693,a
171,176,1,0.7662040061348442,a
171,178,1,0.9643806947291209,a
174,190,1,0.5221966290880692,a
177,192,1,0.44843246223157496,a
179,202,1,0.3891733360640896,a
192,193,1,0.9067302251407399,a
193,195,1,0.7890266181691699,a
0,11,1,0.8597286593143696,a
0,24,1,0.9956756892366925,a
0,31,1,0.9111433199074213,a
0,52,1,0.926459524926929,a
0,67,1,0.9631136576062189,a
0,73,1,0.6028463476792137,a
0,74,1,0.48488787072290607,a
0,84,1,0.383723752987471,a
0,89,1,0.7178325379800398,a
0,90,1,0.7243788502671085,a
0,92,1,0.9185845227787139,a
0,104,1,0.6274867654384593,a
0,113,1,0.7914204753962115,a
0,125,1,0.38766265629306285,a
0,126,1,0.8239993357837156,a
0,132,1,0.441785681253429,a
0,139,1,0.5565727279164103,a
